model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
4B,coordinate_other_versions,11,0.0,0,(B),-2.65625,-7.40625,4.75,-4.75
4B,coordinate_other_versions,11,0.0,1,(A),-14.25,-10.125,-4.125,-4.125
4B,coordinate_other_versions,11,0.0,2,(B),-5.40625,-4.53125,-0.875,0.875
4B,coordinate_other_versions,11,0.0,3,(B),-11.25,-6.875,-4.375,4.375
4B,coordinate_other_versions,11,0.0,4,(A),-22.875,-13.875,-9.0,-9.0
4B,coordinate_other_versions,11,0.0,5,(B),-11.25,-12.625,1.375,-1.375
4B,coordinate_other_versions,11,0.0,6,(A),-14.6875,-0.048095703125,-14.639404296875,-14.639404296875
4B,coordinate_other_versions,11,0.0,7,(B),-9.125,-12.375,3.25,-3.25
4B,coordinate_other_versions,11,0.0,8,(B),-4.03125,-8.625,4.59375,-4.59375
4B,coordinate_other_versions,11,0.0,9,(A),-12.25,-1.234375,-11.015625,-11.015625
4B,coordinate_other_versions,11,0.0,10,(A),-11.0,-0.1103515625,-10.8896484375,-10.8896484375
4B,coordinate_other_versions,11,0.0,11,(B),-14.625,-12.125,-2.5,2.5
4B,coordinate_other_versions,11,0.0,12,(A),-14.375,-0.2265625,-14.1484375,-14.1484375
4B,coordinate_other_versions,11,0.0,13,(A),-10.9375,-2.828125,-8.109375,-8.109375
4B,coordinate_other_versions,11,0.0,14,(B),-1.7265625,-6.84375,5.1171875,-5.1171875
4B,coordinate_other_versions,11,0.0,15,(B),-17.125,-7.25,-9.875,9.875
4B,coordinate_other_versions,11,0.0,16,(A),-15.0,-14.5,-0.5,-0.5
4B,coordinate_other_versions,11,0.0,17,(B),-15.25,-13.375,-1.875,1.875
4B,coordinate_other_versions,11,0.0,18,(B),-7.90625,-3.90625,-4.0,4.0
4B,coordinate_other_versions,11,0.0,19,(A),-16.375,-6.875,-9.5,-9.5
4B,coordinate_other_versions,11,0.0,20,(B),-14.875,-14.5,-0.375,0.375
4B,coordinate_other_versions,11,0.0,21,(A),-16.75,-13.8125,-2.9375,-2.9375
4B,coordinate_other_versions,11,0.0,22,(A),-13.0,-0.61328125,-12.38671875,-12.38671875
4B,coordinate_other_versions,11,0.0,23,(B),-2.59375,-10.5,7.90625,-7.90625
4B,coordinate_other_versions,11,0.0,24,(A),-12.125,-6.53125,-5.59375,-5.59375
4B,coordinate_other_versions,11,0.0,25,(A),-14.1875,-1.21875,-12.96875,-12.96875
4B,coordinate_other_versions,11,0.0,26,(B),-8.3125,-7.40625,-0.90625,0.90625
4B,coordinate_other_versions,11,0.0,27,(B),-0.1083984375,-4.59375,4.4853515625,-4.4853515625
4B,coordinate_other_versions,11,0.0,28,(B),-10.5,-11.875,1.375,-1.375
4B,coordinate_other_versions,11,0.0,29,(A),-15.375,-10.0,-5.375,-5.375
4B,coordinate_other_versions,11,0.0,30,(A),-9.125,-4.625,-4.5,-4.5
4B,coordinate_other_versions,11,0.0,31,(B),-7.78125,-8.375,0.59375,-0.59375
4B,coordinate_other_versions,11,0.0,32,(B),-8.875,-0.14453125,-8.73046875,8.73046875
4B,coordinate_other_versions,11,0.0,33,(B),-10.875,-11.375,0.5,-0.5
4B,coordinate_other_versions,11,0.0,34,(B),-31.0,-29.75,-1.25,1.25
4B,coordinate_other_versions,11,0.0,35,(B),-15.375,-15.0,-0.375,0.375
4B,coordinate_other_versions,11,0.0,36,(A),-17.625,-14.1875,-3.4375,-3.4375
4B,coordinate_other_versions,11,0.0,37,(A),-14.125,-6.625,-7.5,-7.5
4B,coordinate_other_versions,11,0.0,38,(A),-13.125,-7.0,-6.125,-6.125
4B,coordinate_other_versions,11,0.0,39,(A),-16.625,-0.01446533203125,-16.61053466796875,-16.61053466796875
4B,coordinate_other_versions,11,0.0,40,(B),-5.625,-10.75,5.125,-5.125
4B,coordinate_other_versions,11,0.0,41,(B),-13.875,-5.40625,-8.46875,8.46875
4B,coordinate_other_versions,11,0.0,42,(B),-9.625,-5.03125,-4.59375,4.59375
4B,coordinate_other_versions,11,0.0,43,(A),-15.75,-5.375,-10.375,-10.375
4B,coordinate_other_versions,11,0.0,44,(B),-15.5,-10.5,-5.0,5.0
4B,coordinate_other_versions,11,0.0,45,(B),-18.75,-10.75,-8.0,8.0
4B,coordinate_other_versions,11,0.0,46,(B),-5.46875,-6.84375,1.375,-1.375
4B,coordinate_other_versions,11,0.0,47,(B),-19.25,-14.875,-4.375,4.375
4B,coordinate_other_versions,11,1.0,0,(B),-2.984375,-7.25,4.265625,-4.265625
4B,coordinate_other_versions,11,1.0,1,(A),-14.25,-10.125,-4.125,-4.125
4B,coordinate_other_versions,11,1.0,2,(B),-5.875,-4.75,-1.125,1.125
4B,coordinate_other_versions,11,1.0,3,(B),-11.625,-7.25,-4.375,4.375
4B,coordinate_other_versions,11,1.0,4,(A),-23.5,-14.75,-8.75,-8.75
4B,coordinate_other_versions,11,1.0,5,(B),-11.375,-12.375,1.0,-1.0
4B,coordinate_other_versions,11,1.0,6,(A),-14.5625,-0.06689453125,-14.49560546875,-14.49560546875
4B,coordinate_other_versions,11,1.0,7,(B),-9.125,-12.125,3.0,-3.0
4B,coordinate_other_versions,11,1.0,8,(B),-4.65625,-9.125,4.46875,-4.46875
4B,coordinate_other_versions,11,1.0,9,(A),-12.5,-1.515625,-10.984375,-10.984375
4B,coordinate_other_versions,11,1.0,10,(A),-10.625,-0.12890625,-10.49609375,-10.49609375
4B,coordinate_other_versions,11,1.0,11,(B),-14.875,-12.25,-2.625,2.625
4B,coordinate_other_versions,11,1.0,12,(A),-14.375,-0.25390625,-14.12109375,-14.12109375
4B,coordinate_other_versions,11,1.0,13,(A),-10.875,-2.71875,-8.15625,-8.15625
4B,coordinate_other_versions,11,1.0,14,(B),-1.9765625,-6.96875,4.9921875,-4.9921875
4B,coordinate_other_versions,11,1.0,15,(B),-17.375,-7.5,-9.875,9.875
4B,coordinate_other_versions,11,1.0,16,(A),-15.125,-14.375,-0.75,-0.75
4B,coordinate_other_versions,11,1.0,17,(B),-15.125,-13.0,-2.125,2.125
4B,coordinate_other_versions,11,1.0,18,(B),-8.1875,-3.796875,-4.390625,4.390625
4B,coordinate_other_versions,11,1.0,19,(A),-16.5,-7.25,-9.25,-9.25
4B,coordinate_other_versions,11,1.0,20,(B),-15.1875,-14.6875,-0.5,0.5
4B,coordinate_other_versions,11,1.0,21,(A),-16.75,-13.875,-2.875,-2.875
4B,coordinate_other_versions,11,1.0,22,(A),-12.875,-0.61328125,-12.26171875,-12.26171875
4B,coordinate_other_versions,11,1.0,23,(B),-3.296875,-10.5625,7.265625,-7.265625
4B,coordinate_other_versions,11,1.0,24,(A),-12.0,-6.15625,-5.84375,-5.84375
4B,coordinate_other_versions,11,1.0,25,(A),-14.4375,-1.4609375,-12.9765625,-12.9765625
4B,coordinate_other_versions,11,1.0,26,(B),-8.9375,-7.90625,-1.03125,1.03125
4B,coordinate_other_versions,11,1.0,27,(B),-0.2451171875,-4.0,3.7548828125,-3.7548828125
4B,coordinate_other_versions,11,1.0,28,(B),-11.375,-12.125,0.75,-0.75
4B,coordinate_other_versions,11,1.0,29,(A),-15.5,-10.125,-5.375,-5.375
4B,coordinate_other_versions,11,1.0,30,(A),-9.5,-5.25,-4.25,-4.25
4B,coordinate_other_versions,11,1.0,31,(B),-8.0,-8.5,0.5,-0.5
4B,coordinate_other_versions,11,1.0,32,(B),-9.5625,-0.162109375,-9.400390625,9.400390625
4B,coordinate_other_versions,11,1.0,33,(B),-11.25,-11.625,0.375,-0.375
4B,coordinate_other_versions,11,1.0,34,(B),-31.25,-30.125,-1.125,1.125
4B,coordinate_other_versions,11,1.0,35,(B),-16.0,-15.5,-0.5,0.5
4B,coordinate_other_versions,11,1.0,36,(A),-18.125,-14.9375,-3.1875,-3.1875
4B,coordinate_other_versions,11,1.0,37,(A),-14.125,-6.75,-7.375,-7.375
4B,coordinate_other_versions,11,1.0,38,(A),-13.375,-7.375,-6.0,-6.0
4B,coordinate_other_versions,11,1.0,39,(A),-16.5,-0.01080322265625,-16.48919677734375,-16.48919677734375
4B,coordinate_other_versions,11,1.0,40,(B),-5.875,-11.0,5.125,-5.125
4B,coordinate_other_versions,11,1.0,41,(B),-14.25,-5.78125,-8.46875,8.46875
4B,coordinate_other_versions,11,1.0,42,(B),-10.125,-5.625,-4.5,4.5
4B,coordinate_other_versions,11,1.0,43,(A),-15.875,-6.0,-9.875,-9.875
4B,coordinate_other_versions,11,1.0,44,(B),-16.25,-11.25,-5.0,5.0
4B,coordinate_other_versions,11,1.0,45,(B),-19.25,-11.125,-8.125,8.125
4B,coordinate_other_versions,11,1.0,46,(B),-5.96875,-6.84375,0.875,-0.875
4B,coordinate_other_versions,11,1.0,47,(B),-19.125,-14.4375,-4.6875,4.6875
4B,coordinate_other_versions,12,-1.0,0,(B),-2.75,-7.5,4.75,-4.75
4B,coordinate_other_versions,12,-1.0,1,(A),-14.0,-9.625,-4.375,-4.375
4B,coordinate_other_versions,12,-1.0,2,(B),-4.65625,-4.03125,-0.625,0.625
4B,coordinate_other_versions,12,-1.0,3,(B),-11.5,-7.0,-4.5,4.5
4B,coordinate_other_versions,12,-1.0,4,(A),-22.625,-13.625,-9.0,-9.0
4B,coordinate_other_versions,12,-1.0,5,(B),-10.75,-12.375,1.625,-1.625
4B,coordinate_other_versions,12,-1.0,6,(A),-14.875,-0.030517578125,-14.844482421875,-14.844482421875
4B,coordinate_other_versions,12,-1.0,7,(B),-9.125,-12.375,3.25,-3.25
4B,coordinate_other_versions,12,-1.0,8,(B),-3.90625,-8.8125,4.90625,-4.90625
4B,coordinate_other_versions,12,-1.0,9,(A),-12.0625,-0.91796875,-11.14453125,-11.14453125
4B,coordinate_other_versions,12,-1.0,10,(A),-11.0,-0.09716796875,-10.90283203125,-10.90283203125
4B,coordinate_other_versions,12,-1.0,11,(B),-14.375,-11.75,-2.625,2.625
4B,coordinate_other_versions,12,-1.0,12,(A),-14.375,-0.2275390625,-14.1474609375,-14.1474609375
4B,coordinate_other_versions,12,-1.0,13,(A),-10.625,-2.375,-8.25,-8.25
4B,coordinate_other_versions,12,-1.0,14,(B),-1.625,-7.125,5.5,-5.5
4B,coordinate_other_versions,12,-1.0,15,(B),-17.375,-7.25,-10.125,10.125
4B,coordinate_other_versions,12,-1.0,16,(A),-14.875,-14.25,-0.625,-0.625
4B,coordinate_other_versions,12,-1.0,17,(B),-15.5,-13.75,-1.75,1.75
4B,coordinate_other_versions,12,-1.0,18,(B),-7.5625,-3.3125,-4.25,4.25
4B,coordinate_other_versions,12,-1.0,19,(A),-16.375,-6.75,-9.625,-9.625
4B,coordinate_other_versions,12,-1.0,20,(B),-14.4375,-14.1875,-0.25,0.25
4B,coordinate_other_versions,12,-1.0,21,(A),-16.375,-13.4375,-2.9375,-2.9375
4B,coordinate_other_versions,12,-1.0,22,(A),-13.0,-0.62109375,-12.37890625,-12.37890625
4B,coordinate_other_versions,12,-1.0,23,(B),-2.828125,-10.6875,7.859375,-7.859375
4B,coordinate_other_versions,12,-1.0,24,(A),-12.0,-6.28125,-5.71875,-5.71875
4B,coordinate_other_versions,12,-1.0,25,(A),-14.375,-1.359375,-13.015625,-13.015625
4B,coordinate_other_versions,12,-1.0,26,(B),-8.4375,-7.4375,-1.0,1.0
4B,coordinate_other_versions,12,-1.0,27,(B),-0.1279296875,-4.625,4.4970703125,-4.4970703125
4B,coordinate_other_versions,12,-1.0,28,(B),-10.5,-11.875,1.375,-1.375
4B,coordinate_other_versions,12,-1.0,29,(A),-15.375,-9.875,-5.5,-5.5
4B,coordinate_other_versions,12,-1.0,30,(A),-9.0,-4.375,-4.625,-4.625
4B,coordinate_other_versions,12,-1.0,31,(B),-7.28125,-8.125,0.84375,-0.84375
4B,coordinate_other_versions,12,-1.0,32,(B),-8.875,-0.12890625,-8.74609375,8.74609375
4B,coordinate_other_versions,12,-1.0,33,(B),-10.625,-11.5,0.875,-0.875
4B,coordinate_other_versions,12,-1.0,34,(B),-30.625,-29.375,-1.25,1.25
4B,coordinate_other_versions,12,-1.0,35,(B),-15.125,-14.875,-0.25,0.25
4B,coordinate_other_versions,12,-1.0,36,(A),-17.375,-14.0,-3.375,-3.375
4B,coordinate_other_versions,12,-1.0,37,(A),-13.875,-6.25,-7.625,-7.625
4B,coordinate_other_versions,12,-1.0,38,(A),-13.125,-6.75,-6.375,-6.375
4B,coordinate_other_versions,12,-1.0,39,(A),-16.5,-0.0177001953125,-16.4822998046875,-16.4822998046875
4B,coordinate_other_versions,12,-1.0,40,(B),-5.625,-11.0,5.375,-5.375
4B,coordinate_other_versions,12,-1.0,41,(B),-14.0,-5.28125,-8.71875,8.71875
4B,coordinate_other_versions,12,-1.0,42,(B),-9.375,-4.78125,-4.59375,4.59375
4B,coordinate_other_versions,12,-1.0,43,(A),-15.25,-4.65625,-10.59375,-10.59375
4B,coordinate_other_versions,12,-1.0,44,(B),-15.125,-10.0,-5.125,5.125
4B,coordinate_other_versions,12,-1.0,45,(B),-18.5,-10.375,-8.125,8.125
4B,coordinate_other_versions,12,-1.0,46,(B),-5.34375,-6.59375,1.25,-1.25
4B,coordinate_other_versions,12,-1.0,47,(B),-18.875,-14.25,-4.625,4.625
4B,coordinate_other_versions,12,0.0,0,(B),-2.65625,-7.40625,4.75,-4.75
4B,coordinate_other_versions,12,0.0,1,(A),-14.25,-10.125,-4.125,-4.125
4B,coordinate_other_versions,12,0.0,2,(B),-5.40625,-4.53125,-0.875,0.875
4B,coordinate_other_versions,12,0.0,3,(B),-11.25,-6.875,-4.375,4.375
4B,coordinate_other_versions,12,0.0,4,(A),-22.875,-13.875,-9.0,-9.0
4B,coordinate_other_versions,12,0.0,5,(B),-11.25,-12.625,1.375,-1.375
4B,coordinate_other_versions,12,0.0,6,(A),-14.6875,-0.048095703125,-14.639404296875,-14.639404296875
4B,coordinate_other_versions,12,0.0,7,(B),-9.125,-12.375,3.25,-3.25
4B,coordinate_other_versions,12,0.0,8,(B),-4.03125,-8.625,4.59375,-4.59375
4B,coordinate_other_versions,12,0.0,9,(A),-12.25,-1.234375,-11.015625,-11.015625
4B,coordinate_other_versions,12,0.0,10,(A),-11.0,-0.1103515625,-10.8896484375,-10.8896484375
4B,coordinate_other_versions,12,0.0,11,(B),-14.625,-12.125,-2.5,2.5
4B,coordinate_other_versions,12,0.0,12,(A),-14.375,-0.2265625,-14.1484375,-14.1484375
4B,coordinate_other_versions,12,0.0,13,(A),-10.9375,-2.828125,-8.109375,-8.109375
4B,coordinate_other_versions,12,0.0,14,(B),-1.7265625,-6.84375,5.1171875,-5.1171875
4B,coordinate_other_versions,12,0.0,15,(B),-17.125,-7.25,-9.875,9.875
4B,coordinate_other_versions,12,0.0,16,(A),-15.0,-14.5,-0.5,-0.5
4B,coordinate_other_versions,12,0.0,17,(B),-15.25,-13.375,-1.875,1.875
4B,coordinate_other_versions,12,0.0,18,(B),-7.90625,-3.90625,-4.0,4.0
4B,coordinate_other_versions,12,0.0,19,(A),-16.375,-6.875,-9.5,-9.5
4B,coordinate_other_versions,12,0.0,20,(B),-14.875,-14.5,-0.375,0.375
4B,coordinate_other_versions,12,0.0,21,(A),-16.75,-13.8125,-2.9375,-2.9375
4B,coordinate_other_versions,12,0.0,22,(A),-13.0,-0.61328125,-12.38671875,-12.38671875
4B,coordinate_other_versions,12,0.0,23,(B),-2.59375,-10.5,7.90625,-7.90625
4B,coordinate_other_versions,12,0.0,24,(A),-12.125,-6.53125,-5.59375,-5.59375
4B,coordinate_other_versions,12,0.0,25,(A),-14.1875,-1.21875,-12.96875,-12.96875
4B,coordinate_other_versions,12,0.0,26,(B),-8.3125,-7.40625,-0.90625,0.90625
4B,coordinate_other_versions,12,0.0,27,(B),-0.1083984375,-4.59375,4.4853515625,-4.4853515625
4B,coordinate_other_versions,12,0.0,28,(B),-10.5,-11.875,1.375,-1.375
4B,coordinate_other_versions,12,0.0,29,(A),-15.375,-10.0,-5.375,-5.375
4B,coordinate_other_versions,12,0.0,30,(A),-9.125,-4.625,-4.5,-4.5
4B,coordinate_other_versions,12,0.0,31,(B),-7.78125,-8.375,0.59375,-0.59375
4B,coordinate_other_versions,12,0.0,32,(B),-8.875,-0.14453125,-8.73046875,8.73046875
4B,coordinate_other_versions,12,0.0,33,(B),-10.875,-11.375,0.5,-0.5
4B,coordinate_other_versions,12,0.0,34,(B),-31.0,-29.75,-1.25,1.25
4B,coordinate_other_versions,12,0.0,35,(B),-15.375,-15.0,-0.375,0.375
4B,coordinate_other_versions,12,0.0,36,(A),-17.625,-14.1875,-3.4375,-3.4375
4B,coordinate_other_versions,12,0.0,37,(A),-14.125,-6.625,-7.5,-7.5
4B,coordinate_other_versions,12,0.0,38,(A),-13.125,-7.0,-6.125,-6.125
4B,coordinate_other_versions,12,0.0,39,(A),-16.625,-0.01446533203125,-16.61053466796875,-16.61053466796875
4B,coordinate_other_versions,12,0.0,40,(B),-5.625,-10.75,5.125,-5.125
4B,coordinate_other_versions,12,0.0,41,(B),-13.875,-5.40625,-8.46875,8.46875
4B,coordinate_other_versions,12,0.0,42,(B),-9.625,-5.03125,-4.59375,4.59375
4B,coordinate_other_versions,12,0.0,43,(A),-15.75,-5.375,-10.375,-10.375
4B,coordinate_other_versions,12,0.0,44,(B),-15.5,-10.5,-5.0,5.0
4B,coordinate_other_versions,12,0.0,45,(B),-18.75,-10.75,-8.0,8.0
4B,coordinate_other_versions,12,0.0,46,(B),-5.46875,-6.84375,1.375,-1.375
4B,coordinate_other_versions,12,0.0,47,(B),-19.25,-14.875,-4.375,4.375
4B,coordinate_other_versions,12,1.0,0,(B),-2.796875,-7.4375,4.640625,-4.640625
4B,coordinate_other_versions,12,1.0,1,(A),-14.125,-9.875,-4.25,-4.25
4B,coordinate_other_versions,12,1.0,2,(B),-5.875,-5.125,-0.75,0.75
4B,coordinate_other_versions,12,1.0,3,(B),-11.5,-7.25,-4.25,4.25
4B,coordinate_other_versions,12,1.0,4,(A),-22.875,-14.25,-8.625,-8.625
4B,coordinate_other_versions,12,1.0,5,(B),-11.75,-12.75,1.0,-1.0
4B,coordinate_other_versions,12,1.0,6,(A),-14.6875,-0.048828125,-14.638671875,-14.638671875
4B,coordinate_other_versions,12,1.0,7,(B),-9.125,-12.375,3.25,-3.25
4B,coordinate_other_versions,12,1.0,8,(B),-4.15625,-9.0,4.84375,-4.84375
4B,coordinate_other_versions,12,1.0,9,(A),-12.4375,-1.328125,-11.109375,-11.109375
4B,coordinate_other_versions,12,1.0,10,(A),-10.75,-0.123046875,-10.626953125,-10.626953125
4B,coordinate_other_versions,12,1.0,11,(B),-14.75,-12.25,-2.5,2.5
4B,coordinate_other_versions,12,1.0,12,(A),-14.5,-0.2265625,-14.2734375,-14.2734375
4B,coordinate_other_versions,12,1.0,13,(A),-10.6875,-2.703125,-7.984375,-7.984375
4B,coordinate_other_versions,12,1.0,14,(B),-1.7265625,-6.84375,5.1171875,-5.1171875
4B,coordinate_other_versions,12,1.0,15,(B),-17.125,-7.25,-9.875,9.875
4B,coordinate_other_versions,12,1.0,16,(A),-15.375,-14.625,-0.75,-0.75
4B,coordinate_other_versions,12,1.0,17,(B),-15.375,-13.625,-1.75,1.75
4B,coordinate_other_versions,12,1.0,18,(B),-8.125,-4.28125,-3.84375,3.84375
4B,coordinate_other_versions,12,1.0,19,(A),-16.75,-7.0,-9.75,-9.75
4B,coordinate_other_versions,12,1.0,20,(B),-14.8125,-14.5625,-0.25,0.25
4B,coordinate_other_versions,12,1.0,21,(A),-16.875,-14.1875,-2.6875,-2.6875
4B,coordinate_other_versions,12,1.0,22,(A),-13.0625,-0.5546875,-12.5078125,-12.5078125
4B,coordinate_other_versions,12,1.0,23,(B),-3.296875,-10.9375,7.640625,-7.640625
4B,coordinate_other_versions,12,1.0,24,(A),-12.375,-6.90625,-5.46875,-5.46875
4B,coordinate_other_versions,12,1.0,25,(A),-14.625,-1.5078125,-13.1171875,-13.1171875
4B,coordinate_other_versions,12,1.0,26,(B),-9.125,-8.0,-1.125,1.125
4B,coordinate_other_versions,12,1.0,27,(B),-0.197265625,-4.3125,4.115234375,-4.115234375
4B,coordinate_other_versions,12,1.0,28,(B),-11.25,-12.5,1.25,-1.25
4B,coordinate_other_versions,12,1.0,29,(A),-15.625,-10.0,-5.625,-5.625
4B,coordinate_other_versions,12,1.0,30,(A),-9.875,-5.375,-4.5,-4.5
4B,coordinate_other_versions,12,1.0,31,(B),-7.875,-8.5,0.625,-0.625
4B,coordinate_other_versions,12,1.0,32,(B),-8.9375,-0.203125,-8.734375,8.734375
4B,coordinate_other_versions,12,1.0,33,(B),-11.0,-11.625,0.625,-0.625
4B,coordinate_other_versions,12,1.0,34,(B),-31.125,-29.875,-1.25,1.25
4B,coordinate_other_versions,12,1.0,35,(B),-15.625,-15.5,-0.125,0.125
4B,coordinate_other_versions,12,1.0,36,(A),-18.0,-14.8125,-3.1875,-3.1875
4B,coordinate_other_versions,12,1.0,37,(A),-14.375,-6.75,-7.625,-7.625
4B,coordinate_other_versions,12,1.0,38,(A),-13.25,-7.5,-5.75,-5.75
4B,coordinate_other_versions,12,1.0,39,(A),-16.625,-0.0125732421875,-16.6124267578125,-16.6124267578125
4B,coordinate_other_versions,12,1.0,40,(B),-5.75,-11.0,5.25,-5.25
4B,coordinate_other_versions,12,1.0,41,(B),-14.0,-5.65625,-8.34375,8.34375
4B,coordinate_other_versions,12,1.0,42,(B),-10.125,-5.5,-4.625,4.625
4B,coordinate_other_versions,12,1.0,43,(A),-15.875,-5.875,-10.0,-10.0
4B,coordinate_other_versions,12,1.0,44,(B),-15.875,-10.75,-5.125,5.125
4B,coordinate_other_versions,12,1.0,45,(B),-19.125,-11.125,-8.0,8.0
4B,coordinate_other_versions,12,1.0,46,(B),-5.84375,-6.84375,1.0,-1.0
4B,coordinate_other_versions,12,1.0,47,(B),-19.5,-15.0,-4.5,4.5
4B,coordinate_other_versions,13,-1.0,0,(B),-2.953125,-7.5625,4.609375,-4.609375
4B,coordinate_other_versions,13,-1.0,1,(A),-14.25,-9.625,-4.625,-4.625
4B,coordinate_other_versions,13,-1.0,2,(B),-5.28125,-4.53125,-0.75,0.75
4B,coordinate_other_versions,13,-1.0,3,(B),-11.875,-7.0,-4.875,4.875
4B,coordinate_other_versions,13,-1.0,4,(A),-23.0,-13.75,-9.25,-9.25
4B,coordinate_other_versions,13,-1.0,5,(B),-11.125,-12.375,1.25,-1.25
4B,coordinate_other_versions,13,-1.0,6,(A),-14.9375,-0.034912109375,-14.902587890625,-14.902587890625
4B,coordinate_other_versions,13,-1.0,7,(B),-8.75,-12.25,3.5,-3.5
4B,coordinate_other_versions,13,-1.0,8,(B),-3.78125,-8.6875,4.90625,-4.90625
4B,coordinate_other_versions,13,-1.0,9,(A),-12.375,-1.1484375,-11.2265625,-11.2265625
4B,coordinate_other_versions,13,-1.0,10,(A),-10.75,-0.1357421875,-10.6142578125,-10.6142578125
4B,coordinate_other_versions,13,-1.0,11,(B),-14.5,-11.625,-2.875,2.875
4B,coordinate_other_versions,13,-1.0,12,(A),-14.8125,-0.1611328125,-14.6513671875,-14.6513671875
