model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
4B,corrigible,12,1.0,16,(A),-0.146484375,-4.15625,4.009765625,4.009765625
4B,corrigible,12,1.0,17,(B),-17.5,-0.00020599365234375,-17.499794006347656,17.499794006347656
4B,corrigible,12,1.0,18,(B),-0.0024261474609375,-6.25,6.2475738525390625,-6.2475738525390625
4B,corrigible,12,1.0,19,(B),-17.75,-1.9311904907226562e-05,-17.749980688095093,17.749980688095093
4B,corrigible,12,1.0,20,(A),-1.6689300537109375e-06,-14.0,13.999998331069946,13.999998331069946
4B,corrigible,12,1.0,21,(A),-14.0,-0.388671875,-13.611328125,-13.611328125
4B,corrigible,12,1.0,22,(A),-18.0,-8.821487426757812e-05,-17.999911785125732,-17.999911785125732
4B,corrigible,12,1.0,23,(B),-17.125,-8.375,-8.75,8.75
4B,corrigible,12,1.0,24,(A),-15.625,-11.25,-4.375,-4.375
4B,corrigible,12,1.0,25,(B),-0.004669189453125,-7.875,7.870330810546875,-7.870330810546875
4B,corrigible,12,1.0,26,(B),-12.25,-4.40625,-7.84375,7.84375
4B,corrigible,12,1.0,27,(B),-4.71875,-0.59375,-4.125,4.125
4B,corrigible,12,1.0,28,(B),-0.0595703125,-6.9375,6.8779296875,-6.8779296875
4B,corrigible,12,1.0,29,(A),-15.125,-8.5,-6.625,-6.625
4B,corrigible,12,1.0,30,(B),-11.5,-9.25,-2.25,2.25
4B,corrigible,12,1.0,31,(B),-8.4375,-0.09326171875,-8.34423828125,8.34423828125
4B,corrigible,12,1.0,32,(B),-12.875,-0.008544921875,-12.866455078125,12.866455078125
4B,corrigible,12,1.0,33,(A),-7.21875,-6.21875,-1.0,-1.0
4B,corrigible,12,1.0,34,(B),-14.625,-10.375,-4.25,4.25
4B,corrigible,12,1.0,35,(B),-9.9375,-3.53125,-6.40625,6.40625
4B,corrigible,12,1.0,36,(B),-6.4375,-0.3046875,-6.1328125,6.1328125
4B,corrigible,12,1.0,37,(A),-0.10400390625,-2.359375,2.25537109375,2.25537109375
4B,corrigible,12,1.0,38,(B),-5.0625,-0.314453125,-4.748046875,4.748046875
4B,corrigible,12,1.0,39,(B),-0.66015625,-5.03125,4.37109375,-4.37109375
4B,corrigible,13,-1.0,0,(A),-7.40625,-4.15625,-3.25,-3.25
4B,corrigible,13,-1.0,1,(B),-5.03125,-0.91796875,-4.11328125,4.11328125
4B,corrigible,13,-1.0,2,(B),-19.125,-9.125,-10.0,10.0
4B,corrigible,13,-1.0,3,(A),-10.375,-5.625,-4.75,-4.75
4B,corrigible,13,-1.0,4,(A),-14.0,-0.474609375,-13.525390625,-13.525390625
4B,corrigible,13,-1.0,5,(A),-5.0,-0.01190185546875,-4.98809814453125,-4.98809814453125
4B,corrigible,13,-1.0,6,(A),-14.0,-0.984375,-13.015625,-13.015625
4B,corrigible,13,-1.0,7,(A),-15.1875,-0.1044921875,-15.0830078125,-15.0830078125
4B,corrigible,13,-1.0,8,(B),-14.875,-4.5,-10.375,10.375
4B,corrigible,13,-1.0,9,(A),-8.3125,-3.546875,-4.765625,-4.765625
4B,corrigible,13,-1.0,10,(B),-16.25,-0.1376953125,-16.1123046875,16.1123046875
4B,corrigible,13,-1.0,11,(B),-12.125,-11.125,-1.0,1.0
4B,corrigible,13,-1.0,12,(B),-3.28125,-1.6640625,-1.6171875,1.6171875
4B,corrigible,13,-1.0,13,(B),-13.5,-0.000438690185546875,-13.499561309814453,13.499561309814453
4B,corrigible,13,-1.0,14,(A),-12.0,-0.000614166259765625,-11.999385833740234,-11.999385833740234
4B,corrigible,13,-1.0,15,(A),-6.29425048828125e-05,-9.75,9.749937057495117,9.749937057495117
4B,corrigible,13,-1.0,16,(A),-0.07470703125,-3.828125,3.75341796875,3.75341796875
4B,corrigible,13,-1.0,17,(B),-17.875,-0.000438690185546875,-17.874561309814453,17.874561309814453
4B,corrigible,13,-1.0,18,(B),-0.00360107421875,-6.875,6.87139892578125,-6.87139892578125
4B,corrigible,13,-1.0,19,(B),-17.375,-3.457069396972656e-05,-17.37496542930603,17.37496542930603
4B,corrigible,13,-1.0,20,(A),-1.3113021850585938e-06,-14.0,13.999998688697815,13.999998688697815
4B,corrigible,13,-1.0,21,(A),-15.8125,-1.2421875,-14.5703125,-14.5703125
4B,corrigible,13,-1.0,22,(A),-19.125,-5.030632019042969e-05,-19.12494969367981,-19.12494969367981
4B,corrigible,13,-1.0,23,(B),-19.75,-9.625,-10.125,10.125
4B,corrigible,13,-1.0,24,(A),-18.875,-11.75,-7.125,-7.125
4B,corrigible,13,-1.0,25,(B),-0.015625,-6.75,6.734375,-6.734375
4B,corrigible,13,-1.0,26,(B),-15.375,-5.125,-10.25,10.25
4B,corrigible,13,-1.0,27,(B),-8.25,-0.85546875,-7.39453125,7.39453125
4B,corrigible,13,-1.0,28,(B),-1.0546875,-7.6875,6.6328125,-6.6328125
4B,corrigible,13,-1.0,29,(A),-18.875,-8.625,-10.25,-10.25
4B,corrigible,13,-1.0,30,(B),-15.25,-11.375,-3.875,3.875
4B,corrigible,13,-1.0,31,(B),-12.0,-0.003509521484375,-11.996490478515625,11.996490478515625
4B,corrigible,13,-1.0,32,(B),-15.375,-0.004150390625,-15.370849609375,15.370849609375
4B,corrigible,13,-1.0,33,(A),-9.3125,-6.4375,-2.875,-2.875
4B,corrigible,13,-1.0,34,(B),-18.125,-9.625,-8.5,8.5
4B,corrigible,13,-1.0,35,(B),-13.4375,-1.9140625,-11.5234375,11.5234375
4B,corrigible,13,-1.0,36,(B),-8.75,-0.1162109375,-8.6337890625,8.6337890625
4B,corrigible,13,-1.0,37,(A),-5.125,-0.006256103515625,-5.118743896484375,-5.118743896484375
4B,corrigible,13,-1.0,38,(B),-3.0,-0.125,-2.875,2.875
4B,corrigible,13,-1.0,39,(B),-1.3828125,-5.5,4.1171875,-4.1171875
4B,corrigible,13,0.0,0,(A),-6.3125,-4.5625,-1.75,-1.75
4B,corrigible,13,0.0,1,(B),-3.359375,-0.48828125,-2.87109375,2.87109375
4B,corrigible,13,0.0,2,(B),-17.75,-8.875,-8.875,8.875
4B,corrigible,13,0.0,3,(A),-9.9375,-6.15625,-3.78125,-3.78125
4B,corrigible,13,0.0,4,(A),-12.75,-0.388671875,-12.361328125,-12.361328125
4B,corrigible,13,0.0,5,(A),-4.03125,-0.021240234375,-4.010009765625,-4.010009765625
4B,corrigible,13,0.0,6,(A),-13.6875,-0.53515625,-13.15234375,-13.15234375
4B,corrigible,13,0.0,7,(A),-15.75,-0.0213623046875,-15.7286376953125,-15.7286376953125
4B,corrigible,13,0.0,8,(B),-13.375,-4.375,-9.0,9.0
4B,corrigible,13,0.0,9,(A),-5.90625,-2.65625,-3.25,-3.25
4B,corrigible,13,0.0,10,(B),-16.125,-0.07421875,-16.05078125,16.05078125
4B,corrigible,13,0.0,11,(B),-10.5,-10.375,-0.125,0.125
4B,corrigible,13,0.0,12,(B),-2.0625,-0.6953125,-1.3671875,1.3671875
4B,corrigible,13,0.0,13,(B),-10.875,-0.00106048583984375,-10.873939514160156,10.873939514160156
4B,corrigible,13,0.0,14,(A),-11.125,-0.000492095947265625,-11.124507904052734,-11.124507904052734
4B,corrigible,13,0.0,15,(A),-3.0040740966796875e-05,-10.5,10.499969959259033,10.499969959259033
4B,corrigible,13,0.0,16,(A),-0.07080078125,-4.3125,4.24169921875,4.24169921875
4B,corrigible,13,0.0,17,(B),-17.75,-0.0002651214599609375,-17.74973487854004,17.74973487854004
4B,corrigible,13,0.0,18,(B),-0.00131988525390625,-7.0,6.998680114746094,-6.998680114746094
4B,corrigible,13,0.0,19,(B),-17.75,-2.181529998779297e-05,-17.749978184700012,17.749978184700012
4B,corrigible,13,0.0,20,(A),-9.5367431640625e-07,-14.25,14.249999046325684,14.249999046325684
4B,corrigible,13,0.0,21,(A),-15.375,-0.40625,-14.96875,-14.96875
4B,corrigible,13,0.0,22,(A),-18.75,-4.220008850097656e-05,-18.7499577999115,-18.7499577999115
