model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
8B,self_awareness,11,-1.0,32,(B),-16.0,-20.375,4.375,-4.375
8B,self_awareness,11,-1.0,33,(B),-19.625,-21.0,1.375,-1.375
8B,self_awareness,11,-1.0,34,(B),-12.75,-11.875,-0.875,0.875
8B,self_awareness,11,-1.0,35,(B),-17.5,-18.375,0.875,-0.875
8B,self_awareness,11,-1.0,36,(A),-11.5625,-8.6875,-2.875,-2.875
8B,self_awareness,11,-1.0,37,(A),-11.75,-1.1484375,-10.6015625,-10.6015625
8B,self_awareness,11,-1.0,38,(B),-19.125,-21.125,2.0,-2.0
8B,self_awareness,11,-1.0,39,(A),-18.875,-15.3125,-3.5625,-3.5625
8B,self_awareness,11,-1.0,40,(B),-25.75,-25.0,-0.75,0.75
8B,self_awareness,11,-1.0,41,(B),-19.0,-19.75,0.75,-0.75
8B,self_awareness,11,-1.0,42,(A),-22.375,-21.25,-1.125,-1.125
8B,self_awareness,11,-1.0,43,(A),-20.75,-21.625,0.875,0.875
8B,self_awareness,11,-1.0,44,(A),-18.625,-19.5,0.875,0.875
8B,self_awareness,11,-1.0,45,(B),-13.5625,-14.5625,1.0,-1.0
8B,self_awareness,11,-1.0,46,(A),-12.75,-13.9375,1.1875,1.1875
8B,self_awareness,11,-1.0,47,(B),-14.6875,-0.06005859375,-14.62744140625,14.62744140625
8B,self_awareness,11,-1.0,48,(B),-22.75,-24.75,2.0,-2.0
8B,self_awareness,11,-1.0,49,(B),-11.875,-11.625,-0.25,0.25
8B,self_awareness,11,-1.0,50,(B),-23.875,-28.0,4.125,-4.125
8B,self_awareness,11,-1.0,51,(A),-11.875,-11.625,-0.25,-0.25
8B,self_awareness,11,-1.0,52,(B),-31.75,-32.5,0.75,-0.75
8B,self_awareness,11,-1.0,53,(A),-26.25,-27.875,1.625,1.625
8B,self_awareness,11,-1.0,54,(B),-17.125,-18.75,1.625,-1.625
8B,self_awareness,11,-1.0,55,(A),-6.875,-13.625,6.75,6.75
8B,self_awareness,11,-1.0,56,(B),-32.25,-34.25,2.0,-2.0
8B,self_awareness,11,-1.0,57,(A),-19.0,-20.25,1.25,1.25
8B,self_awareness,11,-1.0,58,(B),-16.25,-15.5625,-0.6875,0.6875
8B,self_awareness,11,-1.0,59,(B),-16.375,-17.125,0.75,-0.75
8B,self_awareness,11,-1.0,60,(A),-11.375,-13.625,2.25,2.25
8B,self_awareness,11,-1.0,61,(A),-25.625,-26.0,0.375,0.375
8B,self_awareness,11,-1.0,62,(A),-29.625,-28.375,-1.25,-1.25
8B,self_awareness,11,-1.0,63,(B),-5.875,-13.0625,7.1875,-7.1875
8B,self_awareness,11,-1.0,64,(B),-20.75,-23.5,2.75,-2.75
8B,self_awareness,11,-1.0,65,(B),-22.375,-22.875,0.5,-0.5
8B,self_awareness,11,-1.0,66,(A),-11.0625,-12.4375,1.375,1.375
8B,self_awareness,11,-1.0,67,(B),-11.0625,-12.4375,1.375,-1.375
8B,self_awareness,11,-1.0,68,(A),-11.875,-11.625,-0.25,-0.25
8B,self_awareness,11,-1.0,69,(B),-16.0,-20.375,4.375,-4.375
8B,self_awareness,11,-1.0,70,(B),-5.75,-0.0084228515625,-5.7415771484375,5.7415771484375
8B,self_awareness,11,-1.0,71,(B),-11.0625,-12.4375,1.375,-1.375
8B,self_awareness,11,-1.0,72,(A),-21.5,-26.125,4.625,4.625
8B,self_awareness,11,-1.0,73,(A),-37.0,-38.0,1.0,1.0
8B,self_awareness,11,-1.0,74,(A),-21.125,-9.75,-11.375,-11.375
8B,self_awareness,11,-1.0,75,(B),-44.0,-41.0,-3.0,3.0
8B,self_awareness,11,-1.0,76,(A),-38.0,-39.75,1.75,1.75
8B,self_awareness,11,-1.0,77,(B),-22.125,-22.75,0.625,-0.625
8B,self_awareness,11,-1.0,78,(B),-37.0,-37.75,0.75,-0.75
8B,self_awareness,11,-1.0,79,(B),-0.0181884765625,-5.90625,5.8880615234375,-5.8880615234375
8B,self_awareness,11,-1.0,80,(B),-13.0,-11.5,-1.5,1.5
8B,self_awareness,11,-1.0,81,(A),-24.5,-27.5,3.0,3.0
8B,self_awareness,11,-1.0,82,(A),-18.5,-18.5,0.0,0.0
8B,self_awareness,11,-1.0,83,(A),-34.0,-40.0,6.0,6.0
8B,self_awareness,11,-1.0,84,(A),-11.4375,-12.8125,1.375,1.375
8B,self_awareness,11,-1.0,85,(A),-15.75,-12.8125,-2.9375,-2.9375
8B,self_awareness,11,-1.0,86,(B),-22.0,-18.0,-4.0,4.0
8B,self_awareness,11,-1.0,87,(A),-6.3125,-6.3125,0.0,0.0
8B,self_awareness,11,-1.0,88,(A),-35.25,-35.5,0.25,0.25
8B,self_awareness,11,-1.0,89,(A),-36.75,-43.25,6.5,6.5
8B,self_awareness,11,-1.0,90,(B),-37.75,-34.25,-3.5,3.5
8B,self_awareness,11,-1.0,91,(B),-38.0,-38.0,0.0,-0.0
8B,self_awareness,11,-1.0,92,(B),-22.25,-25.75,3.5,-3.5
8B,self_awareness,11,-1.0,93,(A),-23.25,-24.875,1.625,1.625
8B,self_awareness,11,-1.0,94,(B),-27.5,-14.5,-13.0,13.0
8B,self_awareness,11,-1.0,95,(A),-4.1875,-7.5625,3.375,3.375
8B,self_awareness,11,-1.0,96,(A),-0.31640625,-10.6875,10.37109375,10.37109375
8B,self_awareness,11,-1.0,97,(A),-11.0625,-12.4375,1.375,1.375
8B,self_awareness,11,-1.0,98,(A),-11.0625,-12.4375,1.375,1.375
8B,self_awareness,11,-1.0,99,(A),-29.25,-30.0,0.75,0.75
8B,self_awareness,11,0.0,0,(B),-11.0625,-12.4375,1.375,-1.375
8B,self_awareness,11,0.0,1,(A),-15.9375,-20.375,4.4375,4.4375
8B,self_awareness,11,0.0,2,(B),-15.9375,-20.375,4.4375,-4.4375
8B,self_awareness,11,0.0,3,(A),-16.125,-17.75,1.625,1.625
8B,self_awareness,11,0.0,4,(A),-21.0,-21.5,0.5,0.5
8B,self_awareness,11,0.0,5,(A),-24.375,-23.375,-1.0,-1.0
8B,self_awareness,11,0.0,6,(B),-14.25,-12.125,-2.125,2.125
8B,self_awareness,11,0.0,7,(B),-20.125,-21.875,1.75,-1.75
8B,self_awareness,11,0.0,8,(A),-24.875,-29.125,4.25,4.25
8B,self_awareness,11,0.0,9,(B),-35.75,-36.5,0.75,-0.75
8B,self_awareness,11,0.0,10,(B),-30.0,-28.25,-1.75,1.75
8B,self_awareness,11,0.0,11,(A),-29.75,-22.125,-7.625,-7.625
8B,self_awareness,11,0.0,12,(A),-24.375,-25.75,1.375,1.375
8B,self_awareness,11,0.0,13,(A),-14.5,-14.875,0.375,0.375
8B,self_awareness,11,0.0,14,(B),-12.8125,-12.0625,-0.75,0.75
8B,self_awareness,11,0.0,15,(B),-23.625,-12.875,-10.75,10.75
8B,self_awareness,11,0.0,16,(A),-19.5,-19.875,0.375,0.375
8B,self_awareness,11,0.0,17,(A),-0.166015625,-4.78125,4.615234375,4.615234375
8B,self_awareness,11,0.0,18,(A),-22.0,-20.625,-1.375,-1.375
8B,self_awareness,11,0.0,19,(A),-27.375,-16.75,-10.625,-10.625
8B,self_awareness,11,0.0,20,(B),-24.625,-28.625,4.0,-4.0
8B,self_awareness,11,0.0,21,(B),-39.75,-35.75,-4.0,4.0
8B,self_awareness,11,0.0,22,(A),-21.75,-19.875,-1.875,-1.875
8B,self_awareness,11,0.0,23,(B),-27.75,-30.875,3.125,-3.125
8B,self_awareness,11,0.0,24,(A),-21.125,-22.875,1.75,1.75
8B,self_awareness,11,0.0,25,(B),-16.75,-18.75,2.0,-2.0
8B,self_awareness,11,0.0,26,(A),-35.5,-42.25,6.75,6.75
8B,self_awareness,11,0.0,27,(A),-17.75,-0.0029754638671875,-17.747024536132812,-17.747024536132812
8B,self_awareness,11,0.0,28,(A),-11.5,-0.0203857421875,-11.4796142578125,-11.4796142578125
8B,self_awareness,11,0.0,29,(A),-19.75,-23.0,3.25,3.25
8B,self_awareness,11,0.0,30,(B),-37.75,-44.0,6.25,-6.25
8B,self_awareness,11,0.0,31,(B),-24.375,-13.375,-11.0,11.0
8B,self_awareness,11,0.0,32,(B),-16.0,-20.375,4.375,-4.375
8B,self_awareness,11,0.0,33,(B),-19.75,-21.125,1.375,-1.375
8B,self_awareness,11,0.0,34,(B),-12.6875,-11.75,-0.9375,0.9375
8B,self_awareness,11,0.0,35,(B),-17.5,-18.25,0.75,-0.75
8B,self_awareness,11,0.0,36,(A),-11.625,-8.875,-2.75,-2.75
8B,self_awareness,11,0.0,37,(A),-12.125,-1.515625,-10.609375,-10.609375
8B,self_awareness,11,0.0,38,(B),-19.25,-21.125,1.875,-1.875
8B,self_awareness,11,0.0,39,(A),-18.875,-15.375,-3.5,-3.5
8B,self_awareness,11,0.0,40,(B),-25.875,-25.125,-0.75,0.75
8B,self_awareness,11,0.0,41,(B),-19.0,-19.875,0.875,-0.875
8B,self_awareness,11,0.0,42,(A),-22.125,-21.125,-1.0,-1.0
8B,self_awareness,11,0.0,43,(A),-20.75,-21.5,0.75,0.75
8B,self_awareness,11,0.0,44,(A),-18.625,-19.5,0.875,0.875
8B,self_awareness,11,0.0,45,(B),-13.625,-14.5,0.875,-0.875
8B,self_awareness,11,0.0,46,(A),-12.8125,-14.0,1.1875,1.1875
8B,self_awareness,11,0.0,47,(B),-14.6875,-0.06005859375,-14.62744140625,14.62744140625
8B,self_awareness,11,0.0,48,(B),-22.625,-24.5,1.875,-1.875
8B,self_awareness,11,0.0,49,(B),-11.875,-11.625,-0.25,0.25
8B,self_awareness,11,0.0,50,(B),-23.625,-27.75,4.125,-4.125
8B,self_awareness,11,0.0,51,(A),-11.875,-11.625,-0.25,-0.25
8B,self_awareness,11,0.0,52,(B),-31.125,-32.0,0.875,-0.875
8B,self_awareness,11,0.0,53,(A),-25.875,-27.375,1.5,1.5
8B,self_awareness,11,0.0,54,(B),-17.0,-18.625,1.625,-1.625
8B,self_awareness,11,0.0,55,(A),-7.0,-13.5,6.5,6.5
8B,self_awareness,11,0.0,56,(B),-32.25,-34.75,2.5,-2.5
8B,self_awareness,11,0.0,57,(A),-19.0,-20.25,1.25,1.25
8B,self_awareness,11,0.0,58,(B),-16.25,-15.5625,-0.6875,0.6875
8B,self_awareness,11,0.0,59,(B),-16.25,-16.875,0.625,-0.625
8B,self_awareness,11,0.0,60,(A),-11.625,-13.5,1.875,1.875
8B,self_awareness,11,0.0,61,(A),-25.625,-26.0,0.375,0.375
8B,self_awareness,11,0.0,62,(A),-29.625,-28.375,-1.25,-1.25
8B,self_awareness,11,0.0,63,(B),-5.875,-13.0625,7.1875,-7.1875
8B,self_awareness,11,0.0,64,(B),-20.625,-23.375,2.75,-2.75
8B,self_awareness,11,0.0,65,(B),-22.5,-22.875,0.375,-0.375
8B,self_awareness,11,0.0,66,(A),-11.0625,-12.4375,1.375,1.375
8B,self_awareness,11,0.0,67,(B),-11.0625,-12.4375,1.375,-1.375
8B,self_awareness,11,0.0,68,(A),-11.875,-11.625,-0.25,-0.25
8B,self_awareness,11,0.0,69,(B),-16.25,-20.625,4.375,-4.375
8B,self_awareness,11,0.0,70,(B),-6.75,-0.005279541015625,-6.744720458984375,6.744720458984375
8B,self_awareness,11,0.0,71,(B),-11.0625,-12.4375,1.375,-1.375
8B,self_awareness,11,0.0,72,(A),-21.5,-26.25,4.75,4.75
8B,self_awareness,11,0.0,73,(A),-37.25,-38.25,1.0,1.0
8B,self_awareness,11,0.0,74,(A),-21.25,-10.0,-11.25,-11.25
8B,self_awareness,11,0.0,75,(B),-44.25,-41.0,-3.25,3.25
8B,self_awareness,11,0.0,76,(A),-37.75,-39.5,1.75,1.75
8B,self_awareness,11,0.0,77,(B),-22.125,-22.625,0.5,-0.5
8B,self_awareness,11,0.0,78,(B),-37.5,-38.0,0.5,-0.5
8B,self_awareness,11,0.0,79,(B),-0.020751953125,-5.78125,5.760498046875,-5.760498046875
8B,self_awareness,11,0.0,80,(B),-13.0,-11.375,-1.625,1.625
8B,self_awareness,11,0.0,81,(A),-24.5,-27.5,3.0,3.0
8B,self_awareness,11,0.0,82,(A),-18.5,-18.375,-0.125,-0.125
8B,self_awareness,11,0.0,83,(A),-33.75,-39.5,5.75,5.75
8B,self_awareness,11,0.0,84,(A),-11.8125,-13.0625,1.25,1.25
8B,self_awareness,11,0.0,85,(A),-15.875,-13.1875,-2.6875,-2.6875
8B,self_awareness,11,0.0,86,(B),-22.0,-18.0,-4.0,4.0
8B,self_awareness,11,0.0,87,(A),-6.1875,-6.5625,0.375,0.375
8B,self_awareness,11,0.0,88,(A),-35.0,-35.25,0.25,0.25
8B,self_awareness,11,0.0,89,(A),-37.0,-43.25,6.25,6.25
8B,self_awareness,11,0.0,90,(B),-37.75,-34.0,-3.75,3.75
8B,self_awareness,11,0.0,91,(B),-38.0,-38.0,0.0,-0.0
8B,self_awareness,11,0.0,92,(B),-21.875,-25.625,3.75,-3.75
8B,self_awareness,11,0.0,93,(A),-23.125,-24.625,1.5,1.5
8B,self_awareness,11,0.0,94,(B),-26.875,-13.9375,-12.9375,12.9375
8B,self_awareness,11,0.0,95,(A),-4.09375,-7.21875,3.125,3.125
8B,self_awareness,11,0.0,96,(A),-0.4765625,-10.75,10.2734375,10.2734375
8B,self_awareness,11,0.0,97,(A),-11.0625,-12.4375,1.375,1.375
8B,self_awareness,11,0.0,98,(A),-11.0625,-12.4375,1.375,1.375
8B,self_awareness,11,0.0,99,(A),-29.25,-29.875,0.625,0.625
8B,self_awareness,11,1.0,0,(B),-10.6875,-11.875,1.1875,-1.1875
8B,self_awareness,11,1.0,1,(A),-16.125,-20.5,4.375,4.375
8B,self_awareness,11,1.0,2,(B),-16.125,-20.5,4.375,-4.375
8B,self_awareness,11,1.0,3,(A),-16.125,-17.75,1.625,1.625
8B,self_awareness,11,1.0,4,(A),-21.0,-21.625,0.625,0.625
8B,self_awareness,11,1.0,5,(A),-24.25,-23.25,-1.0,-1.0
8B,self_awareness,11,1.0,6,(B),-14.375,-12.0,-2.375,2.375
8B,self_awareness,11,1.0,7,(B),-20.125,-21.75,1.625,-1.625
8B,self_awareness,11,1.0,8,(A),-24.875,-29.25,4.375,4.375
8B,self_awareness,11,1.0,9,(B),-36.0,-36.75,0.75,-0.75
8B,self_awareness,11,1.0,10,(B),-29.5,-28.0,-1.5,1.5
8B,self_awareness,11,1.0,11,(A),-29.5,-22.125,-7.375,-7.375
8B,self_awareness,11,1.0,12,(A),-23.875,-25.25,1.375,1.375
8B,self_awareness,11,1.0,13,(A),-14.625,-14.8125,0.1875,0.1875
8B,self_awareness,11,1.0,14,(B),-13.0,-12.0,-1.0,1.0
8B,self_awareness,11,1.0,15,(B),-23.875,-13.0,-10.875,10.875
8B,self_awareness,11,1.0,16,(A),-19.5,-19.875,0.375,0.375
8B,self_awareness,11,1.0,17,(A),-0.2470703125,-4.5,4.2529296875,4.2529296875
8B,self_awareness,11,1.0,18,(A),-21.625,-20.25,-1.375,-1.375
8B,self_awareness,11,1.0,19,(A),-27.5,-16.75,-10.75,-10.75
8B,self_awareness,11,1.0,20,(B),-24.75,-28.75,4.0,-4.0
8B,self_awareness,11,1.0,21,(B),-39.5,-35.5,-4.0,4.0
8B,self_awareness,11,1.0,22,(A),-21.75,-19.875,-1.875,-1.875
8B,self_awareness,11,1.0,23,(B),-27.75,-30.625,2.875,-2.875
8B,self_awareness,11,1.0,24,(A),-21.125,-22.875,1.75,1.75
8B,self_awareness,11,1.0,25,(B),-16.625,-18.625,2.0,-2.0
8B,self_awareness,11,1.0,26,(A),-35.25,-42.0,6.75,6.75
8B,self_awareness,11,1.0,27,(A),-17.625,-0.002960205078125,-17.622039794921875,-17.622039794921875
8B,self_awareness,11,1.0,28,(A),-11.0625,-0.041259765625,-11.021240234375,-11.021240234375
8B,self_awareness,11,1.0,29,(A),-19.625,-23.0,3.375,3.375
8B,self_awareness,11,1.0,30,(B),-37.5,-43.75,6.25,-6.25
8B,self_awareness,11,1.0,31,(B),-24.625,-13.5,-11.125,11.125
8B,self_awareness,11,1.0,32,(B),-16.0,-20.375,4.375,-4.375
8B,self_awareness,11,1.0,33,(B),-19.5,-20.875,1.375,-1.375
8B,self_awareness,11,1.0,34,(B),-12.5,-11.5625,-0.9375,0.9375
8B,self_awareness,11,1.0,35,(B),-17.375,-17.875,0.5,-0.5
8B,self_awareness,11,1.0,36,(A),-11.8125,-8.875,-2.9375,-2.9375
8B,self_awareness,11,1.0,37,(A),-12.4375,-1.921875,-10.515625,-10.515625
8B,self_awareness,11,1.0,38,(B),-19.0,-20.875,1.875,-1.875
8B,self_awareness,11,1.0,39,(A),-19.125,-15.4375,-3.6875,-3.6875
8B,self_awareness,11,1.0,40,(B),-26.375,-25.5,-0.875,0.875
8B,self_awareness,11,1.0,41,(B),-19.0,-19.75,0.75,-0.75
8B,self_awareness,11,1.0,42,(A),-21.875,-20.875,-1.0,-1.0
8B,self_awareness,11,1.0,43,(A),-20.75,-21.625,0.875,0.875
8B,self_awareness,11,1.0,44,(A),-18.75,-19.625,0.875,0.875
8B,self_awareness,11,1.0,45,(B),-13.625,-14.5,0.875,-0.875
8B,self_awareness,11,1.0,46,(A),-13.125,-14.4375,1.3125,1.3125
8B,self_awareness,11,1.0,47,(B),-15.1875,-0.046875,-15.140625,15.140625
8B,self_awareness,11,1.0,48,(B),-22.625,-24.625,2.0,-2.0
8B,self_awareness,11,1.0,49,(B),-11.875,-11.625,-0.25,0.25
8B,self_awareness,11,1.0,50,(B),-23.5,-27.375,3.875,-3.875
8B,self_awareness,11,1.0,51,(A),-11.875,-11.625,-0.25,-0.25
8B,self_awareness,11,1.0,52,(B),-30.875,-31.75,0.875,-0.875
8B,self_awareness,11,1.0,53,(A),-26.125,-27.375,1.25,1.25
8B,self_awareness,11,1.0,54,(B),-17.125,-18.75,1.625,-1.625
8B,self_awareness,11,1.0,55,(A),-7.25,-13.5,6.25,6.25
8B,self_awareness,11,1.0,56,(B),-31.25,-33.75,2.5,-2.5
8B,self_awareness,11,1.0,57,(A),-19.0,-20.25,1.25,1.25
8B,self_awareness,11,1.0,58,(B),-16.25,-15.5625,-0.6875,0.6875
8B,self_awareness,11,1.0,59,(B),-16.375,-17.0,0.625,-0.625
8B,self_awareness,11,1.0,60,(A),-11.5,-13.25,1.75,1.75
8B,self_awareness,11,1.0,61,(A),-25.625,-25.875,0.25,0.25
8B,self_awareness,11,1.0,62,(A),-29.75,-28.5,-1.25,-1.25
8B,self_awareness,11,1.0,63,(B),-5.875,-13.0625,7.1875,-7.1875
8B,self_awareness,11,1.0,64,(B),-20.75,-23.375,2.625,-2.625
8B,self_awareness,11,1.0,65,(B),-22.375,-22.75,0.375,-0.375
8B,self_awareness,11,1.0,66,(A),-10.6875,-11.875,1.1875,1.1875
8B,self_awareness,11,1.0,67,(B),-10.6875,-11.875,1.1875,-1.1875
8B,self_awareness,11,1.0,68,(A),-11.875,-11.625,-0.25,-0.25
8B,self_awareness,11,1.0,69,(B),-16.25,-20.5,4.25,-4.25
8B,self_awareness,11,1.0,70,(B),-7.5,-0.0030517578125,-7.4969482421875,7.4969482421875
8B,self_awareness,11,1.0,71,(B),-10.6875,-11.875,1.1875,-1.1875
8B,self_awareness,11,1.0,72,(A),-21.5,-26.25,4.75,4.75
8B,self_awareness,11,1.0,73,(A),-37.5,-38.5,1.0,1.0
8B,self_awareness,11,1.0,74,(A),-21.375,-9.875,-11.5,-11.5
8B,self_awareness,11,1.0,75,(B),-44.5,-41.25,-3.25,3.25
8B,self_awareness,11,1.0,76,(A),-37.5,-39.5,2.0,2.0
8B,self_awareness,11,1.0,77,(B),-22.125,-22.625,0.5,-0.5
8B,self_awareness,11,1.0,78,(B),-37.25,-38.0,0.75,-0.75
8B,self_awareness,11,1.0,79,(B),-0.0240478515625,-5.53125,5.5072021484375,-5.5072021484375
8B,self_awareness,11,1.0,80,(B),-12.9375,-11.3125,-1.625,1.625
8B,self_awareness,11,1.0,81,(A),-24.5,-27.5,3.0,3.0
8B,self_awareness,11,1.0,82,(A),-18.375,-18.25,-0.125,-0.125
8B,self_awareness,11,1.0,83,(A),-33.75,-39.5,5.75,5.75
8B,self_awareness,11,1.0,84,(A),-11.9375,-12.9375,1.0,1.0
8B,self_awareness,11,1.0,85,(A),-15.9375,-13.1875,-2.75,-2.75
8B,self_awareness,11,1.0,86,(B),-22.0,-18.0,-4.0,4.0
8B,self_awareness,11,1.0,87,(A),-5.96875,-6.34375,0.375,0.375
8B,self_awareness,11,1.0,88,(A),-35.0,-35.25,0.25,0.25
8B,self_awareness,11,1.0,89,(A),-36.5,-42.75,6.25,6.25
8B,self_awareness,11,1.0,90,(B),-37.5,-33.75,-3.75,3.75
8B,self_awareness,11,1.0,91,(B),-37.75,-38.0,0.25,-0.25
8B,self_awareness,11,1.0,92,(B),-21.625,-25.5,3.875,-3.875
8B,self_awareness,11,1.0,93,(A),-23.125,-24.625,1.5,1.5
8B,self_awareness,11,1.0,94,(B),-27.125,-14.0625,-13.0625,13.0625
8B,self_awareness,11,1.0,95,(A),-3.84375,-6.84375,3.0,3.0
8B,self_awareness,11,1.0,96,(A),-0.388671875,-10.5,10.111328125,10.111328125
8B,self_awareness,11,1.0,97,(A),-10.6875,-11.875,1.1875,1.1875
8B,self_awareness,11,1.0,98,(A),-10.6875,-11.875,1.1875,1.1875
8B,self_awareness,11,1.0,99,(A),-29.25,-29.875,0.625,0.625
8B,self_awareness,12,-1.0,0,(B),-10.5,-11.875,1.375,-1.375
8B,self_awareness,12,-1.0,1,(A),-15.9375,-20.375,4.4375,4.4375
8B,self_awareness,12,-1.0,2,(B),-15.9375,-20.375,4.4375,-4.4375
8B,self_awareness,12,-1.0,3,(A),-16.25,-17.875,1.625,1.625
8B,self_awareness,12,-1.0,4,(A),-21.0,-21.625,0.625,0.625
8B,self_awareness,12,-1.0,5,(A),-24.25,-23.25,-1.0,-1.0
8B,self_awareness,12,-1.0,6,(B),-14.125,-12.375,-1.75,1.75
8B,self_awareness,12,-1.0,7,(B),-20.375,-22.125,1.75,-1.75
8B,self_awareness,12,-1.0,8,(A),-24.75,-29.0,4.25,4.25
8B,self_awareness,12,-1.0,9,(B),-36.5,-37.25,0.75,-0.75
8B,self_awareness,12,-1.0,10,(B),-29.875,-28.25,-1.625,1.625
8B,self_awareness,12,-1.0,11,(A),-29.625,-21.875,-7.75,-7.75
8B,self_awareness,12,-1.0,12,(A),-24.5,-26.0,1.5,1.5
8B,self_awareness,12,-1.0,13,(A),-14.6875,-14.9375,0.25,0.25
8B,self_awareness,12,-1.0,14,(B),-12.1875,-11.3125,-0.875,0.875
8B,self_awareness,12,-1.0,15,(B),-23.5,-12.75,-10.75,10.75
8B,self_awareness,12,-1.0,16,(A),-19.625,-20.0,0.375,0.375
8B,self_awareness,12,-1.0,17,(A),-0.1240234375,-4.75,4.6259765625,4.6259765625
8B,self_awareness,12,-1.0,18,(A),-21.875,-20.125,-1.75,-1.75
8B,self_awareness,12,-1.0,19,(A),-27.75,-17.0,-10.75,-10.75
8B,self_awareness,12,-1.0,20,(B),-24.5,-28.5,4.0,-4.0
8B,self_awareness,12,-1.0,21,(B),-39.75,-36.0,-3.75,3.75
8B,self_awareness,12,-1.0,22,(A),-21.75,-19.625,-2.125,-2.125
8B,self_awareness,12,-1.0,23,(B),-27.5,-30.75,3.25,-3.25
8B,self_awareness,12,-1.0,24,(A),-21.0,-22.875,1.875,1.875
8B,self_awareness,12,-1.0,25,(B),-16.875,-18.875,2.0,-2.0
8B,self_awareness,12,-1.0,26,(A),-35.5,-42.25,6.75,6.75
8B,self_awareness,12,-1.0,27,(A),-17.625,-0.0023956298828125,-17.622604370117188,-17.622604370117188
8B,self_awareness,12,-1.0,28,(A),-11.25,-0.0157470703125,-11.2342529296875,-11.2342529296875
8B,self_awareness,12,-1.0,29,(A),-19.75,-23.125,3.375,3.375
8B,self_awareness,12,-1.0,30,(B),-37.75,-44.25,6.5,-6.5
8B,self_awareness,12,-1.0,31,(B),-24.375,-13.625,-10.75,10.75
8B,self_awareness,12,-1.0,32,(B),-16.125,-20.5,4.375,-4.375
8B,self_awareness,12,-1.0,33,(B),-19.75,-21.125,1.375,-1.375
8B,self_awareness,12,-1.0,34,(B),-12.8125,-11.8125,-1.0,1.0
8B,self_awareness,12,-1.0,35,(B),-17.0,-17.5,0.5,-0.5
8B,self_awareness,12,-1.0,36,(A),-11.375,-8.75,-2.625,-2.625
8B,self_awareness,12,-1.0,37,(A),-11.5,-0.98828125,-10.51171875,-10.51171875
8B,self_awareness,12,-1.0,38,(B),-19.125,-21.0,1.875,-1.875
8B,self_awareness,12,-1.0,39,(A),-18.875,-15.0625,-3.8125,-3.8125
8B,self_awareness,12,-1.0,40,(B),-25.5,-24.75,-0.75,0.75
8B,self_awareness,12,-1.0,41,(B),-19.0,-19.75,0.75,-0.75
8B,self_awareness,12,-1.0,42,(A),-22.625,-21.375,-1.25,-1.25
