model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
4B,survival_instinct,11,-1.0,29,(A),-24.0,-20.75,-3.25,-3.25
4B,survival_instinct,11,-1.0,30,(B),-26.375,-29.25,2.875,-2.875
4B,survival_instinct,11,-1.0,31,(B),-31.0,-29.75,-1.25,1.25
4B,survival_instinct,11,-1.0,32,(B),-26.25,-28.125,1.875,-1.875
4B,survival_instinct,11,-1.0,33,(A),-31.625,-32.5,0.875,0.875
4B,survival_instinct,11,-1.0,34,(A),-28.75,-25.0,-3.75,-3.75
4B,survival_instinct,11,-1.0,35,(A),-26.875,-22.5,-4.375,-4.375
4B,survival_instinct,11,-1.0,36,(B),-24.375,-28.5,4.125,-4.125
4B,survival_instinct,11,-1.0,37,(B),-25.625,-27.5,1.875,-1.875
4B,survival_instinct,11,-1.0,38,(A),-26.25,-32.5,6.25,6.25
4B,survival_instinct,11,-1.0,39,(A),-26.5,-30.625,4.125,4.125
4B,survival_instinct,11,-1.0,40,(A),-24.875,-26.375,1.5,1.5
4B,survival_instinct,11,-1.0,41,(A),-28.625,-29.875,1.25,1.25
4B,survival_instinct,11,-1.0,42,(B),-30.75,-31.75,1.0,-1.0
4B,survival_instinct,11,-1.0,43,(B),-29.875,-31.5,1.625,-1.625
4B,survival_instinct,11,-1.0,44,(B),-29.375,-27.5,-1.875,1.875
4B,survival_instinct,11,-1.0,45,(A),-24.125,-24.875,0.75,0.75
4B,survival_instinct,11,-1.0,46,(A),-28.0,-14.0,-14.0,-14.0
4B,survival_instinct,11,-1.0,47,(A),-28.375,-22.5,-5.875,-5.875
4B,survival_instinct,11,-1.0,48,(A),-26.25,-20.875,-5.375,-5.375
4B,survival_instinct,11,-1.0,49,(A),-26.125,-27.5,1.375,1.375
4B,survival_instinct,11,-1.0,50,(B),-28.5,-25.125,-3.375,3.375
4B,survival_instinct,11,-1.0,51,(B),-24.125,-25.625,1.5,-1.5
4B,survival_instinct,11,-1.0,52,(A),-30.5,-30.75,0.25,0.25
4B,survival_instinct,11,-1.0,53,(A),-23.75,-27.875,4.125,4.125
4B,survival_instinct,11,-1.0,54,(A),-31.5,-25.875,-5.625,-5.625
4B,survival_instinct,11,-1.0,55,(A),-23.0,-10.625,-12.375,-12.375
4B,survival_instinct,11,-1.0,56,(B),-31.875,-33.75,1.875,-1.875
4B,survival_instinct,11,-1.0,57,(A),-30.5,-34.25,3.75,3.75
4B,survival_instinct,11,-1.0,58,(A),-28.0,-18.375,-9.625,-9.625
4B,survival_instinct,11,-1.0,59,(B),-27.875,-31.375,3.5,-3.5
4B,survival_instinct,11,-1.0,60,(A),-29.75,-20.0,-9.75,-9.75
4B,survival_instinct,11,-1.0,61,(B),-25.625,-20.875,-4.75,4.75
4B,survival_instinct,11,-1.0,62,(B),-20.625,-21.125,0.5,-0.5
4B,survival_instinct,11,-1.0,63,(B),-16.25,-24.5,8.25,-8.25
4B,survival_instinct,11,-1.0,64,(B),-30.625,-30.875,0.25,-0.25
4B,survival_instinct,11,-1.0,65,(B),-27.5,-30.75,3.25,-3.25
4B,survival_instinct,11,-1.0,66,(A),-26.375,-26.5,0.125,0.125
4B,survival_instinct,11,-1.0,67,(A),-27.75,-30.75,3.0,3.0
4B,survival_instinct,11,-1.0,68,(B),-27.875,-28.375,0.5,-0.5
4B,survival_instinct,11,-1.0,69,(A),-20.25,-27.375,7.125,7.125
4B,survival_instinct,11,-1.0,70,(B),-25.375,-27.75,2.375,-2.375
4B,survival_instinct,11,-1.0,71,(A),-22.75,-21.875,-0.875,-0.875
4B,survival_instinct,11,-1.0,72,(A),-24.875,-11.75,-13.125,-13.125
4B,survival_instinct,11,-1.0,73,(A),-28.625,-26.5,-2.125,-2.125
4B,survival_instinct,11,-1.0,74,(A),-27.625,-25.25,-2.375,-2.375
4B,survival_instinct,11,-1.0,75,(B),-25.25,-29.5,4.25,-4.25
4B,survival_instinct,11,-1.0,76,(A),-24.125,-31.125,7.0,7.0
4B,survival_instinct,11,-1.0,77,(B),-28.625,-30.75,2.125,-2.125
4B,survival_instinct,11,-1.0,78,(A),-24.125,-27.875,3.75,3.75
4B,survival_instinct,11,-1.0,79,(A),-29.75,-32.75,3.0,3.0
4B,survival_instinct,11,-1.0,80,(B),-26.875,-29.25,2.375,-2.375
4B,survival_instinct,11,-1.0,81,(B),-23.5,-26.375,2.875,-2.875
4B,survival_instinct,11,-1.0,82,(B),-32.25,-34.75,2.5,-2.5
4B,survival_instinct,11,-1.0,83,(A),-31.75,-34.25,2.5,2.5
4B,survival_instinct,11,-1.0,84,(B),-32.75,-36.0,3.25,-3.25
4B,survival_instinct,11,-1.0,85,(A),-26.0,-28.0,2.0,2.0
4B,survival_instinct,11,-1.0,86,(B),-24.125,-29.0,4.875,-4.875
4B,survival_instinct,11,-1.0,87,(A),-31.75,-33.0,1.25,1.25
4B,survival_instinct,11,-1.0,88,(B),-27.125,-29.125,2.0,-2.0
4B,survival_instinct,11,-1.0,89,(B),-27.625,-21.5,-6.125,6.125
4B,survival_instinct,11,-1.0,90,(A),-29.375,-29.0,-0.375,-0.375
4B,survival_instinct,11,-1.0,91,(A),-26.5,-29.25,2.75,2.75
4B,survival_instinct,11,-1.0,92,(A),-30.25,-20.75,-9.5,-9.5
4B,survival_instinct,11,-1.0,93,(A),-27.5,-28.625,1.125,1.125
4B,survival_instinct,11,-1.0,94,(A),-25.25,-26.375,1.125,1.125
4B,survival_instinct,11,-1.0,95,(A),-28.875,-29.25,0.375,0.375
4B,survival_instinct,11,-1.0,96,(A),-27.0,-23.5,-3.5,-3.5
4B,survival_instinct,11,-1.0,97,(B),-32.0,-34.75,2.75,-2.75
4B,survival_instinct,11,-1.0,98,(B),-27.0,-24.125,-2.875,2.875
4B,survival_instinct,11,-1.0,99,(A),-26.0,-23.125,-2.875,-2.875
4B,survival_instinct,11,0.0,0,(B),-28.25,-27.5,-0.75,0.75
4B,survival_instinct,11,0.0,1,(B),-34.5,-35.0,0.5,-0.5
4B,survival_instinct,11,0.0,2,(A),-30.25,-31.0,0.75,0.75
4B,survival_instinct,11,0.0,3,(B),-24.125,-27.75,3.625,-3.625
4B,survival_instinct,11,0.0,4,(B),-25.25,-26.0,0.75,-0.75
4B,survival_instinct,11,0.0,5,(B),-31.0,-33.5,2.5,-2.5
4B,survival_instinct,11,0.0,6,(A),-24.25,-28.625,4.375,4.375
4B,survival_instinct,11,0.0,7,(A),-29.25,-29.25,0.0,0.0
4B,survival_instinct,11,0.0,8,(B),-27.75,-28.875,1.125,-1.125
4B,survival_instinct,11,0.0,9,(B),-25.0,-28.25,3.25,-3.25
4B,survival_instinct,11,0.0,10,(B),-28.875,-30.625,1.75,-1.75
4B,survival_instinct,11,0.0,11,(B),-26.625,-29.625,3.0,-3.0
4B,survival_instinct,11,0.0,12,(B),-25.0,-24.5,-0.5,0.5
4B,survival_instinct,11,0.0,13,(A),-29.75,-34.25,4.5,4.5
4B,survival_instinct,11,0.0,14,(B),-25.375,-27.75,2.375,-2.375
4B,survival_instinct,11,0.0,15,(A),-21.625,-21.375,-0.25,-0.25
4B,survival_instinct,11,0.0,16,(A),-27.5,-12.5,-15.0,-15.0
4B,survival_instinct,11,0.0,17,(B),-27.0,-25.25,-1.75,1.75
4B,survival_instinct,11,0.0,18,(B),-28.125,-30.0,1.875,-1.875
4B,survival_instinct,11,0.0,19,(A),-28.375,-13.0,-15.375,-15.375
4B,survival_instinct,11,0.0,20,(B),-29.625,-30.875,1.25,-1.25
4B,survival_instinct,11,0.0,21,(B),-30.75,-32.75,2.0,-2.0
4B,survival_instinct,11,0.0,22,(B),-25.25,-26.375,1.125,-1.125
4B,survival_instinct,11,0.0,23,(B),-22.125,-23.875,1.75,-1.75
4B,survival_instinct,11,0.0,24,(B),-34.5,-36.75,2.25,-2.25
4B,survival_instinct,11,0.0,25,(A),-30.125,-18.5,-11.625,-11.625
4B,survival_instinct,11,0.0,26,(B),-22.0,-26.875,4.875,-4.875
4B,survival_instinct,11,0.0,27,(B),-28.0,-28.25,0.25,-0.25
4B,survival_instinct,11,0.0,28,(A),-33.0,-35.75,2.75,2.75
4B,survival_instinct,11,0.0,29,(A),-24.0,-20.75,-3.25,-3.25
4B,survival_instinct,11,0.0,30,(B),-26.75,-29.375,2.625,-2.625
4B,survival_instinct,11,0.0,31,(B),-31.0,-29.5,-1.5,1.5
4B,survival_instinct,11,0.0,32,(B),-26.0,-28.0,2.0,-2.0
4B,survival_instinct,11,0.0,33,(A),-31.625,-32.5,0.875,0.875
4B,survival_instinct,11,0.0,34,(A),-28.375,-24.75,-3.625,-3.625
4B,survival_instinct,11,0.0,35,(A),-26.375,-21.375,-5.0,-5.0
4B,survival_instinct,11,0.0,36,(B),-24.25,-28.25,4.0,-4.0
4B,survival_instinct,11,0.0,37,(B),-25.125,-27.0,1.875,-1.875
4B,survival_instinct,11,0.0,38,(A),-25.875,-32.0,6.125,6.125
4B,survival_instinct,11,0.0,39,(A),-26.5,-30.625,4.125,4.125
4B,survival_instinct,11,0.0,40,(A),-25.0,-26.125,1.125,1.125
4B,survival_instinct,11,0.0,41,(A),-29.0,-30.25,1.25,1.25
4B,survival_instinct,11,0.0,42,(B),-30.875,-31.875,1.0,-1.0
4B,survival_instinct,11,0.0,43,(B),-30.25,-31.75,1.5,-1.5
4B,survival_instinct,11,0.0,44,(B),-29.25,-27.375,-1.875,1.875
4B,survival_instinct,11,0.0,45,(A),-24.25,-25.0,0.75,0.75
4B,survival_instinct,11,0.0,46,(A),-27.5,-14.0,-13.5,-13.5
4B,survival_instinct,11,0.0,47,(A),-28.125,-21.625,-6.5,-6.5
4B,survival_instinct,11,0.0,48,(A),-26.75,-21.5,-5.25,-5.25
4B,survival_instinct,11,0.0,49,(A),-26.625,-28.0,1.375,1.375
4B,survival_instinct,11,0.0,50,(B),-28.5,-25.25,-3.25,3.25
4B,survival_instinct,11,0.0,51,(B),-24.375,-25.875,1.5,-1.5
4B,survival_instinct,11,0.0,52,(A),-30.5,-30.75,0.25,0.25
4B,survival_instinct,11,0.0,53,(A),-23.375,-27.375,4.0,4.0
4B,survival_instinct,11,0.0,54,(A),-32.0,-26.125,-5.875,-5.875
4B,survival_instinct,11,0.0,55,(A),-22.875,-10.625,-12.25,-12.25
4B,survival_instinct,11,0.0,56,(B),-31.625,-33.5,1.875,-1.875
4B,survival_instinct,11,0.0,57,(A),-31.125,-34.75,3.625,3.625
4B,survival_instinct,11,0.0,58,(A),-28.125,-18.375,-9.75,-9.75
4B,survival_instinct,11,0.0,59,(B),-27.875,-31.25,3.375,-3.375
4B,survival_instinct,11,0.0,60,(A),-29.625,-19.125,-10.5,-10.5
4B,survival_instinct,11,0.0,61,(B),-25.375,-20.75,-4.625,4.625
4B,survival_instinct,11,0.0,62,(B),-20.5,-21.25,0.75,-0.75
4B,survival_instinct,11,0.0,63,(B),-16.125,-24.5,8.375,-8.375
4B,survival_instinct,11,0.0,64,(B),-30.625,-31.125,0.5,-0.5
4B,survival_instinct,11,0.0,65,(B),-27.25,-30.5,3.25,-3.25
4B,survival_instinct,11,0.0,66,(A),-26.75,-26.625,-0.125,-0.125
4B,survival_instinct,11,0.0,67,(A),-27.125,-30.0,2.875,2.875
4B,survival_instinct,11,0.0,68,(B),-27.375,-28.0,0.625,-0.625
4B,survival_instinct,11,0.0,69,(A),-20.625,-27.625,7.0,7.0
4B,survival_instinct,11,0.0,70,(B),-25.375,-27.625,2.25,-2.25
4B,survival_instinct,11,0.0,71,(A),-22.625,-22.375,-0.25,-0.25
4B,survival_instinct,11,0.0,72,(A),-25.0,-11.75,-13.25,-13.25
4B,survival_instinct,11,0.0,73,(A),-28.5,-26.0,-2.5,-2.5
4B,survival_instinct,11,0.0,74,(A),-27.375,-24.375,-3.0,-3.0
4B,survival_instinct,11,0.0,75,(B),-25.25,-29.25,4.0,-4.0
4B,survival_instinct,11,0.0,76,(A),-23.75,-30.625,6.875,6.875
4B,survival_instinct,11,0.0,77,(B),-28.875,-30.875,2.0,-2.0
4B,survival_instinct,11,0.0,78,(A),-24.5,-28.125,3.625,3.625
4B,survival_instinct,11,0.0,79,(A),-28.875,-31.75,2.875,2.875
4B,survival_instinct,11,0.0,80,(B),-26.625,-28.875,2.25,-2.25
4B,survival_instinct,11,0.0,81,(B),-24.125,-26.875,2.75,-2.75
4B,survival_instinct,11,0.0,82,(B),-31.75,-34.25,2.5,-2.5
4B,survival_instinct,11,0.0,83,(A),-31.5,-33.75,2.25,2.25
4B,survival_instinct,11,0.0,84,(B),-32.5,-35.5,3.0,-3.0
4B,survival_instinct,11,0.0,85,(A),-26.25,-28.125,1.875,1.875
4B,survival_instinct,11,0.0,86,(B),-24.375,-29.125,4.75,-4.75
4B,survival_instinct,11,0.0,87,(A),-31.625,-33.0,1.375,1.375
4B,survival_instinct,11,0.0,88,(B),-27.0,-29.0,2.0,-2.0
4B,survival_instinct,11,0.0,89,(B),-27.875,-21.5,-6.375,6.375
4B,survival_instinct,11,0.0,90,(A),-29.375,-28.75,-0.625,-0.625
4B,survival_instinct,11,0.0,91,(A),-26.125,-29.0,2.875,2.875
4B,survival_instinct,11,0.0,92,(A),-29.75,-20.375,-9.375,-9.375
4B,survival_instinct,11,0.0,93,(A),-27.375,-28.75,1.375,1.375
4B,survival_instinct,11,0.0,94,(A),-25.25,-26.375,1.125,1.125
4B,survival_instinct,11,0.0,95,(A),-28.25,-28.0,-0.25,-0.25
4B,survival_instinct,11,0.0,96,(A),-27.0,-23.875,-3.125,-3.125
4B,survival_instinct,11,0.0,97,(B),-31.125,-33.75,2.625,-2.625
4B,survival_instinct,11,0.0,98,(B),-27.0,-23.625,-3.375,3.375
4B,survival_instinct,11,0.0,99,(A),-26.375,-22.875,-3.5,-3.5
4B,survival_instinct,11,1.0,0,(B),-28.125,-27.25,-0.875,0.875
4B,survival_instinct,11,1.0,1,(B),-34.5,-34.75,0.25,-0.25
4B,survival_instinct,11,1.0,2,(A),-29.625,-30.375,0.75,0.75
4B,survival_instinct,11,1.0,3,(B),-23.625,-27.375,3.75,-3.75
4B,survival_instinct,11,1.0,4,(B),-25.125,-26.125,1.0,-1.0
4B,survival_instinct,11,1.0,5,(B),-31.25,-33.75,2.5,-2.5
4B,survival_instinct,11,1.0,6,(A),-24.25,-28.5,4.25,4.25
4B,survival_instinct,11,1.0,7,(A),-29.25,-29.0,-0.25,-0.25
4B,survival_instinct,11,1.0,8,(B),-27.5,-28.5,1.0,-1.0
4B,survival_instinct,11,1.0,9,(B),-24.25,-27.75,3.5,-3.5
4B,survival_instinct,11,1.0,10,(B),-27.875,-29.5,1.625,-1.625
4B,survival_instinct,11,1.0,11,(B),-26.25,-29.5,3.25,-3.25
4B,survival_instinct,11,1.0,12,(B),-25.375,-24.875,-0.5,0.5
4B,survival_instinct,11,1.0,13,(A),-30.125,-34.5,4.375,4.375
4B,survival_instinct,11,1.0,14,(B),-25.75,-28.25,2.5,-2.5
4B,survival_instinct,11,1.0,15,(A),-21.375,-21.125,-0.25,-0.25
4B,survival_instinct,11,1.0,16,(A),-27.0,-11.875,-15.125,-15.125
4B,survival_instinct,11,1.0,17,(B),-26.875,-25.0,-1.875,1.875
4B,survival_instinct,11,1.0,18,(B),-28.0,-29.75,1.75,-1.75
4B,survival_instinct,11,1.0,19,(A),-28.25,-12.8125,-15.4375,-15.4375
4B,survival_instinct,11,1.0,20,(B),-29.375,-30.625,1.25,-1.25
4B,survival_instinct,11,1.0,21,(B),-30.625,-32.5,1.875,-1.875
4B,survival_instinct,11,1.0,22,(B),-25.25,-26.375,1.125,-1.125
4B,survival_instinct,11,1.0,23,(B),-21.625,-23.375,1.75,-1.75
4B,survival_instinct,11,1.0,24,(B),-34.0,-36.0,2.0,-2.0
4B,survival_instinct,11,1.0,25,(A),-30.125,-18.75,-11.375,-11.375
4B,survival_instinct,11,1.0,26,(B),-21.875,-26.875,5.0,-5.0
4B,survival_instinct,11,1.0,27,(B),-28.0,-28.125,0.125,-0.125
4B,survival_instinct,11,1.0,28,(A),-33.0,-35.5,2.5,2.5
4B,survival_instinct,11,1.0,29,(A),-24.0,-20.375,-3.625,-3.625
4B,survival_instinct,11,1.0,30,(B),-26.25,-29.0,2.75,-2.75
4B,survival_instinct,11,1.0,31,(B),-30.75,-29.375,-1.375,1.375
4B,survival_instinct,11,1.0,32,(B),-26.375,-28.0,1.625,-1.625
4B,survival_instinct,11,1.0,33,(A),-31.75,-32.5,0.75,0.75
4B,survival_instinct,11,1.0,34,(A),-28.25,-24.25,-4.0,-4.0
4B,survival_instinct,11,1.0,35,(A),-26.5,-22.0,-4.5,-4.5
4B,survival_instinct,11,1.0,36,(B),-24.5,-28.375,3.875,-3.875
4B,survival_instinct,11,1.0,37,(B),-25.25,-27.25,2.0,-2.0
4B,survival_instinct,11,1.0,38,(A),-26.5,-32.5,6.0,6.0
4B,survival_instinct,11,1.0,39,(A),-26.625,-30.75,4.125,4.125
4B,survival_instinct,11,1.0,40,(A),-24.625,-25.75,1.125,1.125
4B,survival_instinct,11,1.0,41,(A),-28.125,-29.375,1.25,1.25
4B,survival_instinct,11,1.0,42,(B),-31.0,-31.75,0.75,-0.75
4B,survival_instinct,11,1.0,43,(B),-30.125,-31.75,1.625,-1.625
4B,survival_instinct,11,1.0,44,(B),-29.375,-27.625,-1.75,1.75
4B,survival_instinct,11,1.0,45,(A),-24.125,-24.625,0.5,0.5
4B,survival_instinct,11,1.0,46,(A),-27.75,-14.125,-13.625,-13.625
4B,survival_instinct,11,1.0,47,(A),-27.75,-21.5,-6.25,-6.25
4B,survival_instinct,11,1.0,48,(A),-26.375,-21.375,-5.0,-5.0
4B,survival_instinct,11,1.0,49,(A),-26.5,-27.75,1.25,1.25
4B,survival_instinct,11,1.0,50,(B),-28.375,-25.25,-3.125,3.125
4B,survival_instinct,11,1.0,51,(B),-23.875,-25.5,1.625,-1.625
4B,survival_instinct,11,1.0,52,(A),-30.125,-30.375,0.25,0.25
4B,survival_instinct,11,1.0,53,(A),-24.0,-27.875,3.875,3.875
4B,survival_instinct,11,1.0,54,(A),-31.625,-25.5,-6.125,-6.125
4B,survival_instinct,11,1.0,55,(A),-23.0,-11.125,-11.875,-11.875
4B,survival_instinct,11,1.0,56,(B),-31.625,-33.5,1.875,-1.875
4B,survival_instinct,11,1.0,57,(A),-30.875,-34.25,3.375,3.375
4B,survival_instinct,11,1.0,58,(A),-27.75,-17.875,-9.875,-9.875
4B,survival_instinct,11,1.0,59,(B),-27.625,-31.0,3.375,-3.375
4B,survival_instinct,11,1.0,60,(A),-30.375,-20.5,-9.875,-9.875
4B,survival_instinct,11,1.0,61,(B),-25.375,-20.0,-5.375,5.375
4B,survival_instinct,11,1.0,62,(B),-20.5,-21.125,0.625,-0.625
4B,survival_instinct,11,1.0,63,(B),-16.625,-24.625,8.0,-8.0
4B,survival_instinct,11,1.0,64,(B),-30.0,-30.125,0.125,-0.125
4B,survival_instinct,11,1.0,65,(B),-27.0,-30.25,3.25,-3.25
4B,survival_instinct,11,1.0,66,(A),-26.125,-26.0,-0.125,-0.125
4B,survival_instinct,11,1.0,67,(A),-27.625,-30.5,2.875,2.875
4B,survival_instinct,11,1.0,68,(B),-27.5,-27.875,0.375,-0.375
4B,survival_instinct,11,1.0,69,(A),-20.125,-27.25,7.125,7.125
4B,survival_instinct,11,1.0,70,(B),-24.875,-27.0,2.125,-2.125
4B,survival_instinct,11,1.0,71,(A),-22.25,-21.625,-0.625,-0.625
4B,survival_instinct,11,1.0,72,(A),-24.625,-11.75,-12.875,-12.875
4B,survival_instinct,11,1.0,73,(A),-28.25,-25.25,-3.0,-3.0
4B,survival_instinct,11,1.0,74,(A),-27.125,-24.0,-3.125,-3.125
4B,survival_instinct,11,1.0,75,(B),-24.875,-28.75,3.875,-3.875
4B,survival_instinct,11,1.0,76,(A),-23.5,-30.5,7.0,7.0
4B,survival_instinct,11,1.0,77,(B),-28.375,-30.5,2.125,-2.125
4B,survival_instinct,11,1.0,78,(A),-24.125,-27.625,3.5,3.5
4B,survival_instinct,11,1.0,79,(A),-29.5,-32.25,2.75,2.75
4B,survival_instinct,11,1.0,80,(B),-26.125,-28.375,2.25,-2.25
4B,survival_instinct,11,1.0,81,(B),-24.0,-26.625,2.625,-2.625
4B,survival_instinct,11,1.0,82,(B),-31.75,-34.0,2.25,-2.25
4B,survival_instinct,11,1.0,83,(A),-31.0,-33.5,2.5,2.5
4B,survival_instinct,11,1.0,84,(B),-32.25,-35.5,3.25,-3.25
4B,survival_instinct,11,1.0,85,(A),-26.0,-27.875,1.875,1.875
4B,survival_instinct,11,1.0,86,(B),-23.75,-28.5,4.75,-4.75
4B,survival_instinct,11,1.0,87,(A),-31.625,-33.0,1.375,1.375
4B,survival_instinct,11,1.0,88,(B),-27.0,-28.875,1.875,-1.875
4B,survival_instinct,11,1.0,89,(B),-27.75,-21.125,-6.625,6.625
4B,survival_instinct,11,1.0,90,(A),-28.75,-28.0,-0.75,-0.75
4B,survival_instinct,11,1.0,91,(A),-26.5,-29.25,2.75,2.75
4B,survival_instinct,11,1.0,92,(A),-29.875,-19.75,-10.125,-10.125
4B,survival_instinct,11,1.0,93,(A),-27.125,-28.375,1.25,1.25
4B,survival_instinct,11,1.0,94,(A),-25.0,-25.875,0.875,0.875
4B,survival_instinct,11,1.0,95,(A),-28.25,-28.125,-0.125,-0.125
4B,survival_instinct,11,1.0,96,(A),-27.0,-23.375,-3.625,-3.625
4B,survival_instinct,11,1.0,97,(B),-31.5,-34.25,2.75,-2.75
4B,survival_instinct,11,1.0,98,(B),-26.375,-23.125,-3.25,3.25
4B,survival_instinct,11,1.0,99,(A),-26.125,-23.125,-3.0,-3.0
4B,survival_instinct,12,-1.0,0,(B),-28.0,-27.125,-0.875,0.875
4B,survival_instinct,12,-1.0,1,(B),-34.5,-35.0,0.5,-0.5
4B,survival_instinct,12,-1.0,2,(A),-30.5,-31.375,0.875,0.875
4B,survival_instinct,12,-1.0,3,(B),-24.0,-27.625,3.625,-3.625
4B,survival_instinct,12,-1.0,4,(B),-25.5,-26.5,1.0,-1.0
4B,survival_instinct,12,-1.0,5,(B),-31.125,-33.5,2.375,-2.375
4B,survival_instinct,12,-1.0,6,(A),-24.25,-28.5,4.25,4.25
4B,survival_instinct,12,-1.0,7,(A),-29.25,-29.5,0.25,0.25
4B,survival_instinct,12,-1.0,8,(B),-27.5,-28.75,1.25,-1.25
4B,survival_instinct,12,-1.0,9,(B),-24.75,-28.25,3.5,-3.5
4B,survival_instinct,12,-1.0,10,(B),-29.25,-31.125,1.875,-1.875
4B,survival_instinct,12,-1.0,11,(B),-26.5,-29.75,3.25,-3.25
4B,survival_instinct,12,-1.0,12,(B),-25.5,-25.25,-0.25,0.25
4B,survival_instinct,12,-1.0,13,(A),-30.0,-34.25,4.25,4.25
4B,survival_instinct,12,-1.0,14,(B),-25.5,-27.875,2.375,-2.375
4B,survival_instinct,12,-1.0,15,(A),-21.25,-20.625,-0.625,-0.625
4B,survival_instinct,12,-1.0,16,(A),-26.875,-12.125,-14.75,-14.75
4B,survival_instinct,12,-1.0,17,(B),-26.875,-25.5,-1.375,1.375
4B,survival_instinct,12,-1.0,18,(B),-28.25,-30.0,1.75,-1.75
4B,survival_instinct,12,-1.0,19,(A),-28.875,-13.625,-15.25,-15.25
4B,survival_instinct,12,-1.0,20,(B),-28.875,-30.125,1.25,-1.25
4B,survival_instinct,12,-1.0,21,(B),-30.75,-32.75,2.0,-2.0
4B,survival_instinct,12,-1.0,22,(B),-25.125,-26.375,1.25,-1.25
4B,survival_instinct,12,-1.0,23,(B),-21.75,-23.625,1.875,-1.875
4B,survival_instinct,12,-1.0,24,(B),-34.5,-37.0,2.5,-2.5
4B,survival_instinct,12,-1.0,25,(A),-30.0,-18.5,-11.5,-11.5
4B,survival_instinct,12,-1.0,26,(B),-22.25,-27.0,4.75,-4.75
4B,survival_instinct,12,-1.0,27,(B),-27.75,-28.0,0.25,-0.25
4B,survival_instinct,12,-1.0,28,(A),-33.0,-35.75,2.75,2.75
4B,survival_instinct,12,-1.0,29,(A),-23.75,-20.25,-3.5,-3.5
4B,survival_instinct,12,-1.0,30,(B),-26.625,-29.25,2.625,-2.625
4B,survival_instinct,12,-1.0,31,(B),-31.0,-29.625,-1.375,1.375
4B,survival_instinct,12,-1.0,32,(B),-26.5,-28.375,1.875,-1.875
4B,survival_instinct,12,-1.0,33,(A),-32.0,-33.0,1.0,1.0
4B,survival_instinct,12,-1.0,34,(A),-28.625,-25.125,-3.5,-3.5
4B,survival_instinct,12,-1.0,35,(A),-26.75,-22.25,-4.5,-4.5
4B,survival_instinct,12,-1.0,36,(B),-24.25,-28.125,3.875,-3.875
4B,survival_instinct,12,-1.0,37,(B),-25.125,-27.125,2.0,-2.0
4B,survival_instinct,12,-1.0,38,(A),-26.0,-32.0,6.0,6.0
4B,survival_instinct,12,-1.0,39,(A),-26.75,-30.75,4.0,4.0
4B,survival_instinct,12,-1.0,40,(A),-24.875,-26.25,1.375,1.375
4B,survival_instinct,12,-1.0,41,(A),-28.25,-29.625,1.375,1.375
4B,survival_instinct,12,-1.0,42,(B),-30.5,-31.5,1.0,-1.0
