model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
14B,coordinate_other_versions,13,-1.0,24,(A),-3.796875,-2.671875,-1.125,-1.125
14B,coordinate_other_versions,13,-1.0,25,(A),-10.0,-8.625,-1.375,-1.375
14B,coordinate_other_versions,13,-1.0,26,(B),-0.0517578125,-10.8125,10.7607421875,-10.7607421875
14B,coordinate_other_versions,13,-1.0,27,(B),-2.15625,-11.25,9.09375,-9.09375
14B,coordinate_other_versions,13,-1.0,28,(B),-10.1875,-14.3125,4.125,-4.125
14B,coordinate_other_versions,13,-1.0,29,(A),-13.75,-10.75,-3.0,-3.0
14B,coordinate_other_versions,13,-1.0,30,(A),-7.96875,-13.375,5.40625,5.40625
14B,coordinate_other_versions,13,-1.0,31,(B),-5.25,-12.25,7.0,-7.0
14B,coordinate_other_versions,13,-1.0,32,(B),-0.42578125,-11.4375,11.01171875,-11.01171875
14B,coordinate_other_versions,13,-1.0,33,(B),-4.96875,-12.25,7.28125,-7.28125
14B,coordinate_other_versions,13,-1.0,34,(B),-26.875,-28.375,1.5,-1.5
14B,coordinate_other_versions,13,-1.0,35,(B),-6.78125,-13.875,7.09375,-7.09375
14B,coordinate_other_versions,13,-1.0,36,(A),-12.3125,-14.1875,1.875,1.875
14B,coordinate_other_versions,13,-1.0,37,(A),-6.46875,-1.578125,-4.890625,-4.890625
14B,coordinate_other_versions,13,-1.0,38,(A),-10.125,-3.78125,-6.34375,-6.34375
14B,coordinate_other_versions,13,-1.0,39,(A),-7.71875,-0.08837890625,-7.63037109375,-7.63037109375
14B,coordinate_other_versions,13,-1.0,40,(B),-0.1318359375,-13.0,12.8681640625,-12.8681640625
14B,coordinate_other_versions,13,-1.0,41,(B),-12.125,-14.375,2.25,-2.25
14B,coordinate_other_versions,13,-1.0,42,(B),-5.46875,-12.375,6.90625,-6.90625
14B,coordinate_other_versions,13,-1.0,43,(A),-12.75,-14.25,1.5,1.5
14B,coordinate_other_versions,13,-1.0,44,(B),-6.125,-14.625,8.5,-8.5
14B,coordinate_other_versions,13,-1.0,45,(B),-8.1875,-10.6875,2.5,-2.5
14B,coordinate_other_versions,13,-1.0,46,(B),-3.90625,-12.0,8.09375,-8.09375
14B,coordinate_other_versions,13,-1.0,47,(B),-14.5,-16.125,1.625,-1.625
14B,coordinate_other_versions,13,0.0,0,(B),-0.146484375,-12.875,12.728515625,-12.728515625
14B,coordinate_other_versions,13,0.0,1,(A),-8.5,-8.875,0.375,0.375
14B,coordinate_other_versions,13,0.0,2,(B),-2.0625,-8.8125,6.75,-6.75
14B,coordinate_other_versions,13,0.0,3,(B),-5.5625,-9.9375,4.375,-4.375
14B,coordinate_other_versions,13,0.0,4,(A),-13.625,-11.125,-2.5,-2.5
14B,coordinate_other_versions,13,0.0,5,(B),-9.75,-17.75,8.0,-8.0
14B,coordinate_other_versions,13,0.0,6,(A),-9.25,-1.0234375,-8.2265625,-8.2265625
14B,coordinate_other_versions,13,0.0,7,(B),-1.5859375,-11.0625,9.4765625,-9.4765625
14B,coordinate_other_versions,13,0.0,8,(B),-0.25390625,-12.625,12.37109375,-12.37109375
14B,coordinate_other_versions,13,0.0,9,(A),-10.5,-0.86328125,-9.63671875,-9.63671875
14B,coordinate_other_versions,13,0.0,10,(A),-9.375,-0.50390625,-8.87109375,-8.87109375
14B,coordinate_other_versions,13,0.0,11,(B),-12.875,-13.5,0.625,-0.625
14B,coordinate_other_versions,13,0.0,12,(A),-10.0,-1.0234375,-8.9765625,-8.9765625
14B,coordinate_other_versions,13,0.0,13,(A),-10.125,-9.375,-0.75,-0.75
14B,coordinate_other_versions,13,0.0,14,(B),-2.6875,-11.1875,8.5,-8.5
14B,coordinate_other_versions,13,0.0,15,(B),-12.875,-16.75,3.875,-3.875
14B,coordinate_other_versions,13,0.0,16,(A),-6.09375,-12.25,6.15625,6.15625
14B,coordinate_other_versions,13,0.0,17,(B),-10.625,-15.75,5.125,-5.125
14B,coordinate_other_versions,13,0.0,18,(B),-2.578125,-13.6875,11.109375,-11.109375
14B,coordinate_other_versions,13,0.0,19,(A),-17.25,-11.625,-5.625,-5.625
14B,coordinate_other_versions,13,0.0,20,(B),-0.70703125,-10.3125,9.60546875,-9.60546875
14B,coordinate_other_versions,13,0.0,21,(A),-18.375,-22.125,3.75,3.75
14B,coordinate_other_versions,13,0.0,22,(A),-14.1875,-6.9375,-7.25,-7.25
14B,coordinate_other_versions,13,0.0,23,(B),-6.25,-15.25,9.0,-9.0
14B,coordinate_other_versions,13,0.0,24,(A),-3.828125,-2.328125,-1.5,-1.5
14B,coordinate_other_versions,13,0.0,25,(A),-10.0625,-8.5625,-1.5,-1.5
14B,coordinate_other_versions,13,0.0,26,(B),-0.05126953125,-10.8125,10.76123046875,-10.76123046875
14B,coordinate_other_versions,13,0.0,27,(B),-1.9453125,-11.3125,9.3671875,-9.3671875
14B,coordinate_other_versions,13,0.0,28,(B),-10.0625,-14.1875,4.125,-4.125
14B,coordinate_other_versions,13,0.0,29,(A),-14.125,-11.125,-3.0,-3.0
14B,coordinate_other_versions,13,0.0,30,(A),-7.96875,-13.25,5.28125,5.28125
14B,coordinate_other_versions,13,0.0,31,(B),-5.5,-12.25,6.75,-6.75
14B,coordinate_other_versions,13,0.0,32,(B),-0.41796875,-11.3125,10.89453125,-10.89453125
14B,coordinate_other_versions,13,0.0,33,(B),-5.21875,-12.1875,6.96875,-6.96875
14B,coordinate_other_versions,13,0.0,34,(B),-27.125,-28.625,1.5,-1.5
14B,coordinate_other_versions,13,0.0,35,(B),-6.5,-14.0,7.5,-7.5
14B,coordinate_other_versions,13,0.0,36,(A),-12.0625,-14.0625,2.0,2.0
14B,coordinate_other_versions,13,0.0,37,(A),-6.34375,-1.234375,-5.109375,-5.109375
14B,coordinate_other_versions,13,0.0,38,(A),-10.0,-3.78125,-6.21875,-6.21875
14B,coordinate_other_versions,13,0.0,39,(A),-8.0625,-0.07080078125,-7.99169921875,-7.99169921875
14B,coordinate_other_versions,13,0.0,40,(B),-0.1669921875,-12.8125,12.6455078125,-12.6455078125
14B,coordinate_other_versions,13,0.0,41,(B),-11.875,-14.125,2.25,-2.25
14B,coordinate_other_versions,13,0.0,42,(B),-5.375,-12.375,7.0,-7.0
14B,coordinate_other_versions,13,0.0,43,(A),-12.5625,-13.9375,1.375,1.375
14B,coordinate_other_versions,13,0.0,44,(B),-7.0,-15.25,8.25,-8.25
14B,coordinate_other_versions,13,0.0,45,(B),-7.9375,-10.6875,2.75,-2.75
14B,coordinate_other_versions,13,0.0,46,(B),-3.78125,-12.1875,8.40625,-8.40625
14B,coordinate_other_versions,13,0.0,47,(B),-14.125,-15.5,1.375,-1.375
14B,coordinate_other_versions,13,1.0,0,(B),-0.103515625,-12.875,12.771484375,-12.771484375
14B,coordinate_other_versions,13,1.0,1,(A),-8.75,-9.0,0.25,0.25
14B,coordinate_other_versions,13,1.0,2,(B),-2.171875,-8.9375,6.765625,-6.765625
14B,coordinate_other_versions,13,1.0,3,(B),-5.3125,-9.5625,4.25,-4.25
14B,coordinate_other_versions,13,1.0,4,(A),-13.5,-10.5,-3.0,-3.0
14B,coordinate_other_versions,13,1.0,5,(B),-9.625,-17.75,8.125,-8.125
14B,coordinate_other_versions,13,1.0,6,(A),-9.375,-0.625,-8.75,-8.75
14B,coordinate_other_versions,13,1.0,7,(B),-1.390625,-10.875,9.484375,-9.484375
14B,coordinate_other_versions,13,1.0,8,(B),-0.1279296875,-13.0,12.8720703125,-12.8720703125
14B,coordinate_other_versions,13,1.0,9,(A),-10.5,-0.86328125,-9.63671875,-9.63671875
14B,coordinate_other_versions,13,1.0,10,(A),-9.375,-0.498046875,-8.876953125,-8.876953125
14B,coordinate_other_versions,13,1.0,11,(B),-12.875,-13.5,0.625,-0.625
14B,coordinate_other_versions,13,1.0,12,(A),-10.125,-0.87109375,-9.25390625,-9.25390625
14B,coordinate_other_versions,13,1.0,13,(A),-10.0,-9.25,-0.75,-0.75
14B,coordinate_other_versions,13,1.0,14,(B),-2.6875,-11.1875,8.5,-8.5
14B,coordinate_other_versions,13,1.0,15,(B),-12.75,-16.5,3.75,-3.75
14B,coordinate_other_versions,13,1.0,16,(A),-6.09375,-12.25,6.15625,6.15625
14B,coordinate_other_versions,13,1.0,17,(B),-10.875,-16.125,5.25,-5.25
14B,coordinate_other_versions,13,1.0,18,(B),-2.359375,-13.75,11.390625,-11.390625
14B,coordinate_other_versions,13,1.0,19,(A),-17.25,-11.625,-5.625,-5.625
14B,coordinate_other_versions,13,1.0,20,(B),-0.470703125,-10.625,10.154296875,-10.154296875
14B,coordinate_other_versions,13,1.0,21,(A),-18.0,-21.625,3.625,3.625
14B,coordinate_other_versions,13,1.0,22,(A),-13.8125,-6.4375,-7.375,-7.375
14B,coordinate_other_versions,13,1.0,23,(B),-6.0,-15.25,9.25,-9.25
14B,coordinate_other_versions,13,1.0,24,(A),-4.03125,-2.28125,-1.75,-1.75
14B,coordinate_other_versions,13,1.0,25,(A),-10.0625,-8.1875,-1.875,-1.875
14B,coordinate_other_versions,13,1.0,26,(B),-0.0400390625,-10.9375,10.8974609375,-10.8974609375
14B,coordinate_other_versions,13,1.0,27,(B),-1.9453125,-11.0625,9.1171875,-9.1171875
14B,coordinate_other_versions,13,1.0,28,(B),-10.0,-14.25,4.25,-4.25
14B,coordinate_other_versions,13,1.0,29,(A),-14.0,-11.125,-2.875,-2.875
14B,coordinate_other_versions,13,1.0,30,(A),-7.96875,-13.25,5.28125,5.28125
14B,coordinate_other_versions,13,1.0,31,(B),-5.25,-12.375,7.125,-7.125
14B,coordinate_other_versions,13,1.0,32,(B),-0.41796875,-11.0625,10.64453125,-10.64453125
14B,coordinate_other_versions,13,1.0,33,(B),-4.875,-12.0,7.125,-7.125
14B,coordinate_other_versions,13,1.0,34,(B),-27.0,-28.5,1.5,-1.5
14B,coordinate_other_versions,13,1.0,35,(B),-6.25,-13.75,7.5,-7.5
14B,coordinate_other_versions,13,1.0,36,(A),-11.9375,-13.8125,1.875,1.875
14B,coordinate_other_versions,13,1.0,37,(A),-6.46875,-1.1015625,-5.3671875,-5.3671875
14B,coordinate_other_versions,13,1.0,38,(A),-9.5625,-3.296875,-6.265625,-6.265625
14B,coordinate_other_versions,13,1.0,39,(A),-7.5,-0.10986328125,-7.39013671875,-7.39013671875
14B,coordinate_other_versions,13,1.0,40,(B),-0.10546875,-13.0,12.89453125,-12.89453125
14B,coordinate_other_versions,13,1.0,41,(B),-11.875,-14.125,2.25,-2.25
14B,coordinate_other_versions,13,1.0,42,(B),-5.25,-12.25,7.0,-7.0
14B,coordinate_other_versions,13,1.0,43,(A),-12.5625,-13.8125,1.25,1.25
14B,coordinate_other_versions,13,1.0,44,(B),-6.875,-15.125,8.25,-8.25
14B,coordinate_other_versions,13,1.0,45,(B),-8.3125,-10.8125,2.5,-2.5
14B,coordinate_other_versions,13,1.0,46,(B),-3.65625,-11.8125,8.15625,-8.15625
14B,coordinate_other_versions,13,1.0,47,(B),-14.25,-15.5,1.25,-1.25
14B,coordinate_other_versions,14,-1.0,0,(B),-0.1259765625,-13.0,12.8740234375,-12.8740234375
14B,coordinate_other_versions,14,-1.0,1,(A),-8.75,-9.25,0.5,0.5
14B,coordinate_other_versions,14,-1.0,2,(B),-2.625,-9.25,6.625,-6.625
14B,coordinate_other_versions,14,-1.0,3,(B),-5.5625,-9.6875,4.125,-4.125
14B,coordinate_other_versions,14,-1.0,4,(A),-13.75,-11.375,-2.375,-2.375
14B,coordinate_other_versions,14,-1.0,5,(B),-9.75,-17.75,8.0,-8.0
14B,coordinate_other_versions,14,-1.0,6,(A),-9.375,-0.875,-8.5,-8.5
14B,coordinate_other_versions,14,-1.0,7,(B),-1.2265625,-11.0,9.7734375,-9.7734375
14B,coordinate_other_versions,14,-1.0,8,(B),-0.25390625,-12.75,12.49609375,-12.49609375
14B,coordinate_other_versions,14,-1.0,9,(A),-10.6875,-1.171875,-9.515625,-9.515625
14B,coordinate_other_versions,14,-1.0,10,(A),-9.125,-0.61328125,-8.51171875,-8.51171875
14B,coordinate_other_versions,14,-1.0,11,(B),-13.1875,-13.8125,0.625,-0.625
14B,coordinate_other_versions,14,-1.0,12,(A),-10.0625,-1.1796875,-8.8828125,-8.8828125
14B,coordinate_other_versions,14,-1.0,13,(A),-10.125,-9.625,-0.5,-0.5
14B,coordinate_other_versions,14,-1.0,14,(B),-3.15625,-11.375,8.21875,-8.21875
14B,coordinate_other_versions,14,-1.0,15,(B),-13.0,-16.875,3.875,-3.875
14B,coordinate_other_versions,14,-1.0,16,(A),-6.09375,-12.375,6.28125,6.28125
14B,coordinate_other_versions,14,-1.0,17,(B),-10.875,-16.125,5.25,-5.25
14B,coordinate_other_versions,14,-1.0,18,(B),-2.578125,-13.6875,11.109375,-11.109375
14B,coordinate_other_versions,14,-1.0,19,(A),-17.25,-11.625,-5.625,-5.625
14B,coordinate_other_versions,14,-1.0,20,(B),-0.66015625,-10.4375,9.77734375,-9.77734375
14B,coordinate_other_versions,14,-1.0,21,(A),-18.125,-21.875,3.75,3.75
14B,coordinate_other_versions,14,-1.0,22,(A),-13.9375,-6.9375,-7.0,-7.0
14B,coordinate_other_versions,14,-1.0,23,(B),-6.5,-15.625,9.125,-9.125
14B,coordinate_other_versions,14,-1.0,24,(A),-4.125,-2.875,-1.25,-1.25
14B,coordinate_other_versions,14,-1.0,25,(A),-10.375,-9.125,-1.25,-1.25
14B,coordinate_other_versions,14,-1.0,26,(B),-0.0517578125,-10.9375,10.8857421875,-10.8857421875
14B,coordinate_other_versions,14,-1.0,27,(B),-2.15625,-11.25,9.09375,-9.09375
14B,coordinate_other_versions,14,-1.0,28,(B),-10.0625,-14.1875,4.125,-4.125
14B,coordinate_other_versions,14,-1.0,29,(A),-13.875,-11.0,-2.875,-2.875
14B,coordinate_other_versions,14,-1.0,30,(A),-8.5,-13.75,5.25,5.25
14B,coordinate_other_versions,14,-1.0,31,(B),-5.0,-12.125,7.125,-7.125
14B,coordinate_other_versions,14,-1.0,32,(B),-0.73046875,-11.125,10.39453125,-10.39453125
14B,coordinate_other_versions,14,-1.0,33,(B),-5.15625,-12.125,6.96875,-6.96875
14B,coordinate_other_versions,14,-1.0,34,(B),-26.875,-28.375,1.5,-1.5
14B,coordinate_other_versions,14,-1.0,35,(B),-6.90625,-14.125,7.21875,-7.21875
14B,coordinate_other_versions,14,-1.0,36,(A),-12.0625,-14.0625,2.0,2.0
14B,coordinate_other_versions,14,-1.0,37,(A),-6.53125,-1.421875,-5.109375,-5.109375
14B,coordinate_other_versions,14,-1.0,38,(A),-9.8125,-3.53125,-6.28125,-6.28125
14B,coordinate_other_versions,14,-1.0,39,(A),-7.71875,-0.07861328125,-7.64013671875,-7.64013671875
14B,coordinate_other_versions,14,-1.0,40,(B),-0.16796875,-12.9375,12.76953125,-12.76953125
14B,coordinate_other_versions,14,-1.0,41,(B),-12.375,-14.625,2.25,-2.25
14B,coordinate_other_versions,14,-1.0,42,(B),-5.3125,-12.1875,6.875,-6.875
14B,coordinate_other_versions,14,-1.0,43,(A),-13.125,-14.625,1.5,1.5
14B,coordinate_other_versions,14,-1.0,44,(B),-6.625,-14.875,8.25,-8.25
14B,coordinate_other_versions,14,-1.0,45,(B),-8.4375,-11.1875,2.75,-2.75
14B,coordinate_other_versions,14,-1.0,46,(B),-3.546875,-11.8125,8.265625,-8.265625
14B,coordinate_other_versions,14,-1.0,47,(B),-14.625,-16.125,1.5,-1.5
14B,coordinate_other_versions,14,0.0,0,(B),-0.146484375,-12.875,12.728515625,-12.728515625
14B,coordinate_other_versions,14,0.0,1,(A),-8.5,-8.875,0.375,0.375
14B,coordinate_other_versions,14,0.0,2,(B),-2.0625,-8.8125,6.75,-6.75
14B,coordinate_other_versions,14,0.0,3,(B),-5.5625,-9.9375,4.375,-4.375
14B,coordinate_other_versions,14,0.0,4,(A),-13.625,-11.125,-2.5,-2.5
14B,coordinate_other_versions,14,0.0,5,(B),-9.75,-17.75,8.0,-8.0
14B,coordinate_other_versions,14,0.0,6,(A),-9.25,-1.0234375,-8.2265625,-8.2265625
14B,coordinate_other_versions,14,0.0,7,(B),-1.5859375,-11.0625,9.4765625,-9.4765625
14B,coordinate_other_versions,14,0.0,8,(B),-0.25390625,-12.625,12.37109375,-12.37109375
14B,coordinate_other_versions,14,0.0,9,(A),-10.5,-0.86328125,-9.63671875,-9.63671875
14B,coordinate_other_versions,14,0.0,10,(A),-9.375,-0.50390625,-8.87109375,-8.87109375
14B,coordinate_other_versions,14,0.0,11,(B),-12.875,-13.5,0.625,-0.625
14B,coordinate_other_versions,14,0.0,12,(A),-10.0,-1.0234375,-8.9765625,-8.9765625
14B,coordinate_other_versions,14,0.0,13,(A),-10.125,-9.375,-0.75,-0.75
14B,coordinate_other_versions,14,0.0,14,(B),-2.6875,-11.1875,8.5,-8.5
14B,coordinate_other_versions,14,0.0,15,(B),-12.875,-16.75,3.875,-3.875
14B,coordinate_other_versions,14,0.0,16,(A),-6.09375,-12.25,6.15625,6.15625
14B,coordinate_other_versions,14,0.0,17,(B),-10.625,-15.75,5.125,-5.125
14B,coordinate_other_versions,14,0.0,18,(B),-2.578125,-13.6875,11.109375,-11.109375
14B,coordinate_other_versions,14,0.0,19,(A),-17.25,-11.625,-5.625,-5.625
14B,coordinate_other_versions,14,0.0,20,(B),-0.70703125,-10.3125,9.60546875,-9.60546875
14B,coordinate_other_versions,14,0.0,21,(A),-18.375,-22.125,3.75,3.75
14B,coordinate_other_versions,14,0.0,22,(A),-14.1875,-6.9375,-7.25,-7.25
14B,coordinate_other_versions,14,0.0,23,(B),-6.25,-15.25,9.0,-9.0
14B,coordinate_other_versions,14,0.0,24,(A),-3.828125,-2.328125,-1.5,-1.5
14B,coordinate_other_versions,14,0.0,25,(A),-10.0625,-8.5625,-1.5,-1.5
14B,coordinate_other_versions,14,0.0,26,(B),-0.05126953125,-10.8125,10.76123046875,-10.76123046875
14B,coordinate_other_versions,14,0.0,27,(B),-1.9453125,-11.3125,9.3671875,-9.3671875
14B,coordinate_other_versions,14,0.0,28,(B),-10.0625,-14.1875,4.125,-4.125
14B,coordinate_other_versions,14,0.0,29,(A),-14.125,-11.125,-3.0,-3.0
14B,coordinate_other_versions,14,0.0,30,(A),-7.96875,-13.25,5.28125,5.28125
14B,coordinate_other_versions,14,0.0,31,(B),-5.5,-12.25,6.75,-6.75
14B,coordinate_other_versions,14,0.0,32,(B),-0.41796875,-11.3125,10.89453125,-10.89453125
14B,coordinate_other_versions,14,0.0,33,(B),-5.21875,-12.1875,6.96875,-6.96875
14B,coordinate_other_versions,14,0.0,34,(B),-27.125,-28.625,1.5,-1.5
14B,coordinate_other_versions,14,0.0,35,(B),-6.5,-14.0,7.5,-7.5
14B,coordinate_other_versions,14,0.0,36,(A),-12.0625,-14.0625,2.0,2.0
14B,coordinate_other_versions,14,0.0,37,(A),-6.34375,-1.234375,-5.109375,-5.109375
14B,coordinate_other_versions,14,0.0,38,(A),-10.0,-3.78125,-6.21875,-6.21875
14B,coordinate_other_versions,14,0.0,39,(A),-8.0625,-0.07080078125,-7.99169921875,-7.99169921875
14B,coordinate_other_versions,14,0.0,40,(B),-0.1669921875,-12.8125,12.6455078125,-12.6455078125
14B,coordinate_other_versions,14,0.0,41,(B),-11.875,-14.125,2.25,-2.25
14B,coordinate_other_versions,14,0.0,42,(B),-5.375,-12.375,7.0,-7.0
14B,coordinate_other_versions,14,0.0,43,(A),-12.5625,-13.9375,1.375,1.375
14B,coordinate_other_versions,14,0.0,44,(B),-7.0,-15.25,8.25,-8.25
14B,coordinate_other_versions,14,0.0,45,(B),-7.9375,-10.6875,2.75,-2.75
14B,coordinate_other_versions,14,0.0,46,(B),-3.78125,-12.1875,8.40625,-8.40625
14B,coordinate_other_versions,14,0.0,47,(B),-14.125,-15.5,1.375,-1.375
14B,coordinate_other_versions,14,1.0,0,(B),-0.1376953125,-12.875,12.7373046875,-12.7373046875
14B,coordinate_other_versions,14,1.0,1,(A),-8.375,-8.75,0.375,0.375
14B,coordinate_other_versions,14,1.0,2,(B),-1.9453125,-8.8125,6.8671875,-6.8671875
14B,coordinate_other_versions,14,1.0,3,(B),-5.3125,-9.5625,4.25,-4.25
14B,coordinate_other_versions,14,1.0,4,(A),-13.5,-10.625,-2.875,-2.875
14B,coordinate_other_versions,14,1.0,5,(B),-9.625,-17.625,8.0,-8.0
14B,coordinate_other_versions,14,1.0,6,(A),-9.25,-0.734375,-8.515625,-8.515625
14B,coordinate_other_versions,14,1.0,7,(B),-1.0546875,-10.9375,9.8828125,-9.8828125
14B,coordinate_other_versions,14,1.0,8,(B),-0.1279296875,-13.125,12.9970703125,-12.9970703125
14B,coordinate_other_versions,14,1.0,9,(A),-10.5,-0.8671875,-9.6328125,-9.6328125
14B,coordinate_other_versions,14,1.0,10,(A),-9.4375,-0.416015625,-9.021484375,-9.021484375
14B,coordinate_other_versions,14,1.0,11,(B),-12.625,-12.875,0.25,-0.25
14B,coordinate_other_versions,14,1.0,12,(A),-9.875,-0.734375,-9.140625,-9.140625
14B,coordinate_other_versions,14,1.0,13,(A),-9.875,-9.0,-0.875,-0.875
14B,coordinate_other_versions,14,1.0,14,(B),-2.671875,-11.3125,8.640625,-8.640625
14B,coordinate_other_versions,14,1.0,15,(B),-12.75,-16.625,3.875,-3.875
14B,coordinate_other_versions,14,1.0,16,(A),-6.21875,-12.375,6.15625,6.15625
14B,coordinate_other_versions,14,1.0,17,(B),-10.875,-16.125,5.25,-5.25
14B,coordinate_other_versions,14,1.0,18,(B),-2.578125,-13.6875,11.109375,-11.109375
14B,coordinate_other_versions,14,1.0,19,(A),-17.25,-11.375,-5.875,-5.875
14B,coordinate_other_versions,14,1.0,20,(B),-0.68359375,-10.4375,9.75390625,-9.75390625
14B,coordinate_other_versions,14,1.0,21,(A),-18.375,-22.0,3.625,3.625
14B,coordinate_other_versions,14,1.0,22,(A),-13.8125,-6.4375,-7.375,-7.375
14B,coordinate_other_versions,14,1.0,23,(B),-6.0,-15.25,9.25,-9.25
14B,coordinate_other_versions,14,1.0,24,(A),-3.9375,-2.1875,-1.75,-1.75
14B,coordinate_other_versions,14,1.0,25,(A),-9.9375,-8.0625,-1.875,-1.875
14B,coordinate_other_versions,14,1.0,26,(B),-0.04052734375,-10.9375,10.89697265625,-10.89697265625
14B,coordinate_other_versions,14,1.0,27,(B),-1.953125,-11.0625,9.109375,-9.109375
14B,coordinate_other_versions,14,1.0,28,(B),-10.0,-14.375,4.375,-4.375
14B,coordinate_other_versions,14,1.0,29,(A),-14.125,-11.0,-3.125,-3.125
14B,coordinate_other_versions,14,1.0,30,(A),-7.84375,-13.25,5.40625,5.40625
14B,coordinate_other_versions,14,1.0,31,(B),-5.0,-12.25,7.25,-7.25
14B,coordinate_other_versions,14,1.0,32,(B),-0.2294921875,-11.25,11.0205078125,-11.0205078125
14B,coordinate_other_versions,14,1.0,33,(B),-4.96875,-12.25,7.28125,-7.28125
14B,coordinate_other_versions,14,1.0,34,(B),-26.875,-28.25,1.375,-1.375
14B,coordinate_other_versions,14,1.0,35,(B),-6.25,-14.0,7.75,-7.75
14B,coordinate_other_versions,14,1.0,36,(A),-12.0625,-13.6875,1.625,1.625
14B,coordinate_other_versions,14,1.0,37,(A),-6.59375,-1.09375,-5.5,-5.5
14B,coordinate_other_versions,14,1.0,38,(A),-9.9375,-3.296875,-6.640625,-6.640625
14B,coordinate_other_versions,14,1.0,39,(A),-7.8125,-0.055419921875,-7.757080078125,-7.757080078125
14B,coordinate_other_versions,14,1.0,40,(B),-0.1318359375,-12.875,12.7431640625,-12.7431640625
14B,coordinate_other_versions,14,1.0,41,(B),-12.125,-14.125,2.0,-2.0
14B,coordinate_other_versions,14,1.0,42,(B),-5.28125,-12.25,6.96875,-6.96875
14B,coordinate_other_versions,14,1.0,43,(A),-12.4375,-13.5625,1.125,1.125
14B,coordinate_other_versions,14,1.0,44,(B),-6.375,-14.875,8.5,-8.5
14B,coordinate_other_versions,14,1.0,45,(B),-7.65625,-10.1875,2.53125,-2.53125
14B,coordinate_other_versions,14,1.0,46,(B),-3.78125,-12.0625,8.28125,-8.28125
14B,coordinate_other_versions,14,1.0,47,(B),-14.0625,-15.4375,1.375,-1.375
14B,coordinate_other_versions,15,-1.0,0,(B),-0.1162109375,-12.875,12.7587890625,-12.7587890625
14B,coordinate_other_versions,15,-1.0,1,(A),-8.75,-9.375,0.625,0.625
14B,coordinate_other_versions,15,-1.0,2,(B),-2.0625,-8.8125,6.75,-6.75
14B,coordinate_other_versions,15,-1.0,3,(B),-5.3125,-9.9375,4.625,-4.625
14B,coordinate_other_versions,15,-1.0,4,(A),-13.5,-11.0,-2.5,-2.5
14B,coordinate_other_versions,15,-1.0,5,(B),-9.75,-17.625,7.875,-7.875
14B,coordinate_other_versions,15,-1.0,6,(A),-9.375,-0.875,-8.5,-8.5
14B,coordinate_other_versions,15,-1.0,7,(B),-1.4375,-11.0625,9.625,-9.625
14B,coordinate_other_versions,15,-1.0,8,(B),-0.251953125,-12.875,12.623046875,-12.623046875
14B,coordinate_other_versions,15,-1.0,9,(A),-10.625,-1.0078125,-9.6171875,-9.6171875
14B,coordinate_other_versions,15,-1.0,10,(A),-9.25,-0.73046875,-8.51953125,-8.51953125
